Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;144;Genetic Algorithm;27;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;4110;1338;13;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;29;Genetic Algorithm;28;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;1026;935;13;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;27;Genetic Algorithm;28;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;893;840;9;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;31;Genetic Algorithm;28;WithPattern;Octile;OnlyWhenNoObstacles;Yes;977;789;9,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;37;Genetic Algorithm;28;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;1038;769;7,41421356237309;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;511;Genetic Algorithm;29;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;23133;1885;13;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;586;Genetic Algorithm;29;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;33718;2076;21,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;173;Genetic Algorithm;29;WithPattern;Octile;OnlyWhenNoObstacles;Yes;6650;1361;11,8284271247462;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;297;Genetic Algorithm;29;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7227;851;9,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;399;Genetic Algorithm;30;WithPattern;Manhattan;OnlyWhenNoObstacles;Yes;35084;3846;43,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;405;Genetic Algorithm;30;WithPattern;Euclidean;OnlyWhenNoObstacles;Yes;32376;4111;45,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;209;Genetic Algorithm;30;WithPattern;Octile;OnlyWhenNoObstacles;Yes;8192;1851;14,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;203;Genetic Algorithm;30;WithPattern;Chebyshev;OnlyWhenNoObstacles;Yes;7142;1570;13,4142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;WithPattern;Manhattan;OnlyWhenNoObstacles;No;3062;839;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;WithPattern;Euclidean;OnlyWhenNoObstacles;No;2186;742;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;31;WithPattern;Octile;OnlyWhenNoObstacles;No;7398;1487;-1;
