Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);15;File;Octile;IfAtMostOneObstacle;Yes;0;65;16,0710678118655;
A* (A Star);15;File;Chebyshev;IfAtMostOneObstacle;Yes;0;65;16,0710678118655;
Best First Search;15;File;Manhattan;IfAtMostOneObstacle;Yes;0;65;16,8994949366117;
Best First Search;15;File;Euclidean;IfAtMostOneObstacle;Yes;0;65;17,7279220613579;
Best First Search;15;File;Octile;IfAtMostOneObstacle;Yes;0;65;17,7279220613579;
Best First Search;15;File;Chebyshev;IfAtMostOneObstacle;Yes;0;65;16,0710678118655;
Dijkstra;15;File;Manhattan;IfAtMostOneObstacle;Yes;1;173;16,0710678118655;
Dijkstra;15;File;Euclidean;IfAtMostOneObstacle;Yes;1;173;16,0710678118655;
Dijkstra;15;File;Octile;IfAtMostOneObstacle;Yes;1;173;16,0710678118655;
Dijkstra;15;File;Chebyshev;IfAtMostOneObstacle;Yes;1;173;16,0710678118655;
A* (A Star);16;File;Manhattan;IfAtMostOneObstacle;Yes;0;48;19,5563491861041;
A* (A Star);16;File;Euclidean;IfAtMostOneObstacle;Yes;0;63;19,5563491861041;
A* (A Star);16;File;Octile;IfAtMostOneObstacle;Yes;0;63;19,5563491861041;
A* (A Star);16;File;Chebyshev;IfAtMostOneObstacle;Yes;0;93;19,5563491861041;
Best First Search;16;File;Manhattan;IfAtMostOneObstacle;Yes;0;93;19,5563491861041;
Best First Search;16;File;Euclidean;IfAtMostOneObstacle;Yes;0;93;19,5563491861041;
Best First Search;16;File;Octile;IfAtMostOneObstacle;Yes;0;93;19,5563491861041;
Best First Search;16;File;Chebyshev;IfAtMostOneObstacle;Yes;0;93;20,142135623731;
Dijkstra;16;File;Manhattan;IfAtMostOneObstacle;Yes;1;199;19,5563491861041;
Dijkstra;16;File;Euclidean;IfAtMostOneObstacle;Yes;1;199;19,5563491861041;
Dijkstra;16;File;Octile;IfAtMostOneObstacle;Yes;1;199;19,5563491861041;
Dijkstra;16;File;Chebyshev;IfAtMostOneObstacle;Yes;1;199;19,5563491861041;
A* (A Star);17;File;Manhattan;IfAtMostOneObstacle;Yes;0;18;6,41421356237309;
A* (A Star);17;File;Euclidean;IfAtMostOneObstacle;Yes;0;18;6,41421356237309;
A* (A Star);17;File;Octile;IfAtMostOneObstacle;Yes;0;18;6,41421356237309;
A* (A Star);17;File;Chebyshev;IfAtMostOneObstacle;Yes;0;25;6,41421356237309;
Best First Search;17;File;Manhattan;IfAtMostOneObstacle;Yes;0;25;6,41421356237309;
Best First Search;17;File;Euclidean;IfAtMostOneObstacle;Yes;0;25;6,41421356237309;
Best First Search;17;File;Octile;IfAtMostOneObstacle;Yes;0;25;6,41421356237309;
Best First Search;17;File;Chebyshev;IfAtMostOneObstacle;Yes;0;25;6,41421356237309;
Dijkstra;17;File;Manhattan;IfAtMostOneObstacle;Yes;0;66;6,41421356237309;
Dijkstra;17;File;Euclidean;IfAtMostOneObstacle;Yes;0;66;6,41421356237309;
Dijkstra;17;File;Octile;IfAtMostOneObstacle;Yes;0;66;6,41421356237309;
Dijkstra;17;File;Chebyshev;IfAtMostOneObstacle;Yes;0;66;6,41421356237309;
A* (A Star);18;File;Manhattan;IfAtMostOneObstacle;Yes;0;68;21,8994949366117;
A* (A Star);18;File;Euclidean;IfAtMostOneObstacle;Yes;0;103;21,3137084989848;
A* (A Star);18;File;Octile;IfAtMostOneObstacle;Yes;0;103;21,3137084989848;
A* (A Star);18;File;Chebyshev;IfAtMostOneObstacle;Yes;0;114;21,3137084989848;
Best First Search;18;File;Manhattan;IfAtMostOneObstacle;Yes;0;114;25,7989898732233;
Best First Search;18;File;Euclidean;IfAtMostOneObstacle;Yes;0;114;22,9705627484771;
Best First Search;18;File;Octile;IfAtMostOneObstacle;Yes;0;114;25,2132034355964;
Best First Search;18;File;Chebyshev;IfAtMostOneObstacle;Yes;0;114;23,3137084989848;
Dijkstra;18;File;Manhattan;IfAtMostOneObstacle;Yes;2;260;21,3137084989848;
Dijkstra;18;File;Euclidean;IfAtMostOneObstacle;Yes;2;260;21,3137084989848;
Dijkstra;18;File;Octile;IfAtMostOneObstacle;Yes;2;260;21,3137084989848;
Dijkstra;18;File;Chebyshev;IfAtMostOneObstacle;Yes;2;260;21,3137084989848;
A* (A Star);19;File;Manhattan;IfAtMostOneObstacle;Yes;0;50;10,6568542494924;
A* (A Star);19;File;Euclidean;IfAtMostOneObstacle;Yes;0;61;10,6568542494924;
A* (A Star);19;File;Octile;IfAtMostOneObstacle;Yes;0;61;10,6568542494924;
A* (A Star);19;File;Chebyshev;IfAtMostOneObstacle;Yes;0;67;10,6568542494924;
Best First Search;19;File;Manhattan;IfAtMostOneObstacle;Yes;0;67;12,3137084989848;
Best First Search;19;File;Euclidean;IfAtMostOneObstacle;Yes;0;67;12,3137084989848;
Best First Search;19;File;Octile;IfAtMostOneObstacle;Yes;0;67;12,3137084989848;
Best First Search;19;File;Chebyshev;IfAtMostOneObstacle;Yes;0;67;10,6568542494924;
Dijkstra;19;File;Manhattan;IfAtMostOneObstacle;Yes;1;159;10,6568542494924;
Dijkstra;19;File;Euclidean;IfAtMostOneObstacle;Yes;1;159;10,6568542494924;
