alg;map;heuristic;diagonal;solution;time;maxNodes;pathLength;
A* (A Star);866;Euclidean;Never;Yes (463ms );463;2255;109;
A* (A Star);866;Octile;Never;Yes (382ms );382;2027;109;
A* (A Star);866;Chebyshev;Never;Yes (732ms );732;2795;109;
Best First Search;866;Manhattan;Never;Yes (8ms );8;307;143;
Best First Search;866;Euclidean;Never;Yes (5ms );5;250;117;
Best First Search;866;Octile;Never;Yes (4ms );4;248;117;
Best First Search;866;Chebyshev;Never;Yes (5ms );5;258;129;
Dijkstra;866;Manhattan;Never;Yes (3734ms );3734;6135;109;
Dijkstra;866;Euclidean;Never;Yes (3726ms );3726;6135;109;
Dijkstra;866;Octile;Never;Yes (3689ms );3689;6135;109;
Dijkstra;866;Chebyshev;Never;Yes (3737ms );3737;6135;109;
A* (A Star);867;Manhattan;Never;Yes (7ms );7;281;44;
A* (A Star);867;Euclidean;Never;Yes (10ms );10;332;44;
A* (A Star);867;Octile;Never;Yes (9ms );9;314;44;
A* (A Star);867;Chebyshev;Never;Yes (13ms );13;360;44;
Best First Search;867;Manhattan;Never;Yes (2ms );2;142;56;
Best First Search;867;Euclidean;Never;Yes (1ms );1;139;56;
Best First Search;867;Octile;Never;Yes (1ms );1;140;56;
Best First Search;867;Chebyshev;Never;Yes (1ms );1;145;52;
Dijkstra;867;Manhattan;Never;Yes (98ms );98;1047;44;
Dijkstra;867;Euclidean;Never;Yes (100ms );100;1047;44;
Dijkstra;867;Octile;Never;Yes (101ms );101;1047;44;
Dijkstra;867;Chebyshev;Never;Yes (100ms );100;1047;44;
A* (A Star);868;Manhattan;Never;Yes (268ms );268;1678;138;
A* (A Star);868;Euclidean;Never;Yes (595ms );595;2506;138;
A* (A Star);868;Octile;Never;Yes (523ms );523;2370;138;
A* (A Star);868;Chebyshev;Never;Yes (699ms );699;2724;138;
Best First Search;868;Manhattan;Never;Yes (13ms );13;394;172;
Best First Search;868;Euclidean;Never;Yes (6ms );6;295;146;
Best First Search;868;Octile;Never;Yes (6ms );6;296;146;
Best First Search;868;Chebyshev;Never;Yes (17ms );17;441;164;
Dijkstra;868;Manhattan;Never;Yes (3195ms );3195;5715;138;
Dijkstra;868;Euclidean;Never;Yes (3195ms );3195;5715;138;
Dijkstra;868;Octile;Never;Yes (3196ms );3196;5715;138;
Dijkstra;868;Chebyshev;Never;Yes (3190ms );3190;5715;138;
A* (A Star);869;Manhattan;Never;Yes (34ms );34;626;102;
A* (A Star);869;Euclidean;Never;Yes (309ms );309;1863;102;
A* (A Star);869;Octile;Never;Yes (233ms );233;1620;102;
A* (A Star);869;Chebyshev;Never;Yes (511ms );511;2387;102;
Best First Search;869;Manhattan;Never;Yes (4ms );4;246;122;
Best First Search;869;Euclidean;Never;Yes (3ms );3;210;106;
Best First Search;869;Octile;Never;Yes (3ms );3;212;106;
Best First Search;869;Chebyshev;Never;Yes (5ms );5;255;104;
Dijkstra;869;Manhattan;Never;Yes (3110ms );3110;5622;102;
Dijkstra;869;Euclidean;Never;Yes (3106ms );3106;5622;102;
Dijkstra;869;Octile;Never;Yes (3102ms );3102;5622;102;
Dijkstra;869;Chebyshev;Never;Yes (3118ms );3118;5622;102;
A* (A Star);870;Manhattan;Never;Yes (146ms );146;1305;115;
A* (A Star);870;Euclidean;Never;Yes (521ms );521;2416;115;
A* (A Star);870;Octile;Never;Yes (409ms );409;2141;115;
A* (A Star);870;Chebyshev;Never;Yes (722ms );722;2807;115;
Best First Search;870;Manhattan;Never;Yes (14ms );14;407;143;
Best First Search;870;Euclidean;Never;Yes (6ms );6;293;129;
Best First Search;870;Octile;Never;Yes (7ms );7;301;129;
Best First Search;870;Chebyshev;Never;Yes (7ms );7;305;135;
Dijkstra;870;Manhattan;Never;Yes (3058ms );3058;5520;115;
Dijkstra;870;Euclidean;Never;Yes (2965ms );2965;5520;115;
Dijkstra;870;Octile;Never;Yes (2970ms );2970;5520;115;
Dijkstra;870;Chebyshev;Never;Yes (2967ms );2967;5520;115;
A* (A Star);871;Manhattan;Never;Yes (3ms );3;196;30;
A* (A Star);871;Euclidean;Never;Yes (5ms );5;248;30;
A* (A Star);871;Octile;Never;Yes (4ms );4;233;30;
A* (A Star);871;Chebyshev;Never;Yes (7ms );7;274;30;
Best First Search;871;Manhattan;Never;Yes (0ms );0;68;30;
Best First Search;871;Euclidean;Never;Yes (0ms );0;65;30;
Best First Search;871;Octile;Never;Yes (0ms );0;65;30;
Best First Search;871;Chebyshev;Never;Yes (0ms );0;64;30;
Dijkstra;871;Manhattan;Never;Yes (32ms );32;611;30;
Dijkstra;871;Euclidean;Never;Yes (34ms );34;611;30;
Dijkstra;871;Octile;Never;Yes (34ms );34;611;30;
Dijkstra;871;Chebyshev;Never;Yes (33ms );33;611;30;
A* (A Star);872;Manhattan;Never;Yes (1ms );1;123;35;
A* (A Star);872;Euclidean;Never;Yes (2ms );2;182;35;
A* (A Star);872;Octile;Never;Yes (2ms );2;170;35;
A* (A Star);872;Chebyshev;Never;Yes (4ms );4;239;35;
Best First Search;872;Manhattan;Never;Yes (0ms );0;105;47;
Best First Search;872;Euclidean;Never;Yes (0ms );0;100;47;
Best First Search;872;Octile;Never;Yes (0ms );0;98;47;
Best First Search;872;Chebyshev;Never;Yes (0ms );0;91;45;
Dijkstra;872;Manhattan;Never;Yes (25ms );25;553;35;
Dijkstra;872;Euclidean;Never;Yes (25ms );25;553;35;
Dijkstra;872;Octile;Never;Yes (26ms );26;553;35;
Dijkstra;872;Chebyshev;Never;Yes (26ms );26;553;35;
A* (A Star);873;Manhattan;Never;Yes (41ms );41;706;87;
A* (A Star);873;Euclidean;Never;Yes (117ms );117;1179;87;
A* (A Star);873;Octile;Never;Yes (97ms );97;1032;87;
A* (A Star);873;Chebyshev;Never;Yes (193ms );193;1470;87;
Best First Search;873;Manhattan;Never;Yes (3ms );3;195;95;
Best First Search;873;Euclidean;Never;Yes (2ms );2;197;101;
Best First Search;873;Octile;Never;Yes (3ms );3;197;101;
Best First Search;873;Chebyshev;Never;Yes (5ms );5;256;105;
Dijkstra;873;Manhattan;Never;Yes (2085ms );2085;4625;87;
Dijkstra;873;Euclidean;Never;Yes (2087ms );2087;4625;87;
Dijkstra;873;Octile;Never;Yes (2094ms );2094;4625;87;
Dijkstra;873;Chebyshev;Never;Yes (2082ms );2082;4625;87;
A* (A Star);874;Manhattan;Never;Yes (65ms );65;860;108;
A* (A Star);874;Euclidean;Never;Yes (119ms );119;1145;108;
A* (A Star);874;Octile;Never;Yes (94ms );94;1024;108;
A* (A Star);874;Chebyshev;Never;Yes (146ms );146;1278;108;
Best First Search;874;Manhattan;Never;Yes (5ms );5;246;116;
Best First Search;874;Euclidean;Never;Yes (4ms );4;241;108;
Best First Search;874;Octile;Never;Yes (4ms );4;244;108;
Best First Search;874;Chebyshev;Never;Yes (5ms );5;258;118;
Dijkstra;874;Manhattan;Never;Yes (1307ms );1307;3708;108;
Dijkstra;874;Euclidean;Never;Yes (1304ms );1304;3708;108;
Dijkstra;874;Octile;Never;Yes (1305ms );1305;3708;108;
Dijkstra;874;Chebyshev;Never;Yes (1302ms );1302;3708;108;
A* (A Star);875;Manhattan;Never;Yes (7ms );7;291;42;
A* (A Star);875;Euclidean;Never;Yes (15ms );15;403;42;
A* (A Star);875;Octile;Never;Yes (13ms );13;362;42;
A* (A Star);875;Chebyshev;Never;Yes (24ms );24;510;42;
Best First Search;875;Manhattan;Never;Yes (1ms );1;122;54;
Best First Search;875;Euclidean;Never;Yes (1ms );1;127;54;
Best First Search;875;Octile;Never;Yes (1ms );1;127;54;
Best First Search;875;Chebyshev;Never;Yes (1ms );1;145;56;
Dijkstra;875;Manhattan;Never;Yes (141ms );141;1246;42;
Dijkstra;875;Euclidean;Never;Yes (142ms );142;1246;42;
Dijkstra;875;Octile;Never;Yes (141ms );141;1246;42;
Dijkstra;875;Chebyshev;Never;Yes (144ms );144;1246;42;
A* (A Star);876;Manhattan;Never;Yes (3ms );3;192;35;
A* (A Star);876;Euclidean;Never;Yes (8ms );8;282;35;
A* (A Star);876;Octile;Never;Yes (7ms );7;266;35;
A* (A Star);876;Chebyshev;Never;Yes (11ms );11;335;35;
Best First Search;876;Manhattan;Never;Yes (0ms );0;85;39;
Best First Search;876;Euclidean;Never;Yes (0ms );0;63;35;
Best First Search;876;Octile;Never;Yes (0ms );0;63;35;
Best First Search;876;Chebyshev;Never;Yes (0ms );0;76;37;
Dijkstra;876;Manhattan;Never;Yes (118ms );118;1124;35;
Dijkstra;876;Euclidean;Never;Yes (117ms );117;1124;35;
Dijkstra;876;Octile;Never;Yes (119ms );119;1124;35;
Dijkstra;876;Chebyshev;Never;Yes (117ms );117;1124;35;
A* (A Star);877;Manhattan;Never;Yes (72ms );72;897;96;
A* (A Star);877;Euclidean;Never;Yes (308ms );308;1840;96;
A* (A Star);877;Octile;Never;Yes (267ms );267;1726;96;
A* (A Star);877;Chebyshev;Never;Yes (446ms );446;2198;96;
Best First Search;877;Manhattan;Never;Yes (4ms );4;247;116;
Best First Search;877;Euclidean;Never;Yes (4ms );4;239;114;
Best First Search;877;Octile;Never;Yes (3ms );3;199;102;
Best First Search;877;Chebyshev;Never;Yes (4ms );4;221;110;
Dijkstra;877;Manhattan;Never;Yes (2538ms );2538;5085;96;
Dijkstra;877;Euclidean;Never;Yes (2534ms );2534;5085;96;
Dijkstra;877;Octile;Never;Yes (2533ms );2533;5085;96;
Dijkstra;877;Chebyshev;Never;Yes (2536ms );2536;5085;96;
A* (A Star);878;Manhattan;Never;Yes (100ms );100;1044;77;
A* (A Star);878;Euclidean;Never;Yes (188ms );188;1440;77;
A* (A Star);878;Octile;Never;Yes (166ms );166;1338;77;
A* (A Star);878;Chebyshev;Never;Yes (264ms );264;1685;77;
Best First Search;878;Manhattan;Never;Yes (4ms );4;231;99;
Best First Search;878;Euclidean;Never;Yes (3ms );3;217;99;
Best First Search;878;Octile;Never;Yes (3ms );3;212;89;
Best First Search;878;Chebyshev;Never;Yes (3ms );3;201;79;
Dijkstra;878;Manhattan;Never;Yes (1342ms );1342;3777;77;
Dijkstra;878;Euclidean;Never;Yes (1350ms );1350;3777;77;
Dijkstra;878;Octile;Never;Yes (1352ms );1352;3777;77;
Dijkstra;878;Chebyshev;Never;Yes (1339ms );1339;3777;77;
A* (A Star);879;Manhattan;Never;Yes (0ms );0;90;22;
A* (A Star);879;Euclidean;Never;Yes (2ms );2;103;22;
A* (A Star);879;Octile;Never;Yes (1ms );1;102;22;
A* (A Star);879;Chebyshev;Never;Yes (1ms );1;126;22;
Best First Search;879;Manhattan;Never;Yes (0ms );0;45;24;
Best First Search;879;Euclidean;Never;Yes (0ms );0;50;22;
Best First Search;879;Octile;Never;Yes (0ms );0;50;22;
Best First Search;879;Chebyshev;Never;Yes (0ms );0;51;22;
Dijkstra;879;Manhattan;Never;Yes (6ms );6;260;22;
Dijkstra;879;Euclidean;Never;Yes (6ms );6;260;22;
Dijkstra;879;Octile;Never;Yes (6ms );6;260;22;
Dijkstra;879;Chebyshev;Never;Yes (6ms );6;260;22;
A* (A Star);880;Manhattan;Never;Yes (128ms );128;1204;109;
A* (A Star);880;Euclidean;Never;Yes (299ms );299;1818;109;
A* (A Star);880;Octile;Never;Yes (256ms );256;1668;109;
A* (A Star);880;Chebyshev;Never;Yes (495ms );495;2305;109;
Best First Search;880;Manhattan;Never;Yes (16ms );16;450;165;
Best First Search;880;Euclidean;Never;Yes (7ms );7;293;113;
Best First Search;880;Octile;Never;Yes (7ms );7;302;115;
Best First Search;880;Chebyshev;Never;Yes (5ms );5;255;123;
Dijkstra;880;Manhattan;Never;Yes (2276ms );2276;4846;109;
Dijkstra;880;Euclidean;Never;Yes (2324ms );2324;4846;109;
Dijkstra;880;Octile;Never;Yes (2307ms );2307;4846;109;
Dijkstra;880;Chebyshev;Never;Yes (2285ms );2285;4846;109;
A* (A Star);881;Manhattan;Never;Yes (3ms );3;176;37;
A* (A Star);881;Euclidean;Never;Yes (5ms );5;229;37;
A* (A Star);881;Octile;Never;Yes (4ms );4;200;37;
A* (A Star);881;Chebyshev;Never;Yes (10ms );10;305;37;
Best First Search;881;Manhattan;Never;Yes (1ms );1;113;37;
Best First Search;881;Euclidean;Never;Yes (1ms );1;111;47;
Best First Search;881;Octile;Never;Yes (1ms );1;111;47;
Best First Search;881;Chebyshev;Never;Yes (1ms );1;111;45;
Dijkstra;881;Manhattan;Never;Yes (154ms );154;1339;37;
Dijkstra;881;Euclidean;Never;Yes (158ms );158;1339;37;
Dijkstra;881;Octile;Never;Yes (162ms );162;1339;37;
Dijkstra;881;Chebyshev;Never;Yes (159ms );159;1339;37;
A* (A Star);882;Manhattan;Never;Yes (96ms );96;1030;105;
A* (A Star);882;Euclidean;Never;Yes (218ms );218;1532;105;
A* (A Star);882;Octile;Never;Yes (197ms );197;1452;105;
A* (A Star);882;Chebyshev;Never;Yes (296ms );296;1781;105;
Best First Search;882;Manhattan;Never;Yes (9ms );9;325;135;
Best First Search;882;Euclidean;Never;Yes (6ms );6;283;109;
Best First Search;882;Octile;Never;Yes (8ms );8;308;109;
Best First Search;882;Chebyshev;Never;Yes (9ms );9;335;119;
Dijkstra;882;Manhattan;Never;Yes (2286ms );2286;4863;105;
Dijkstra;882;Euclidean;Never;Yes (2292ms );2292;4863;105;
Dijkstra;882;Octile;Never;Yes (2289ms );2289;4863;105;
Dijkstra;882;Chebyshev;Never;Yes (2289ms );2289;4863;105;
A* (A Star);883;Manhattan;Never;Yes (162ms );162;1338;115;
A* (A Star);883;Euclidean;Never;Yes (519ms );519;2382;115;
A* (A Star);883;Octile;Never;Yes (441ms );441;2195;115;
A* (A Star);883;Chebyshev;Never;Yes (829ms );829;2979;115;
Best First Search;883;Manhattan;Never;Yes (8ms );8;323;157;
Best First Search;883;Euclidean;Never;Yes (21ms );21;491;167;
Best First Search;883;Octile;Never;Yes (21ms );21;488;163;
Best First Search;883;Chebyshev;Never;Yes (27ms );27;537;193;
Dijkstra;883;Manhattan;Never;Yes (3326ms );3326;5827;115;
Dijkstra;883;Euclidean;Never;Yes (3312ms );3312;5827;115;
Dijkstra;883;Octile;Never;Yes (3328ms );3328;5827;115;
Dijkstra;883;Chebyshev;Never;Yes (3352ms );3352;5827;115;
A* (A Star);884;Manhattan;Never;Yes (3ms );3;196;42;
A* (A Star);884;Euclidean;Never;Yes (8ms );8;290;42;
A* (A Star);884;Octile;Never;Yes (6ms );6;248;42;
A* (A Star);884;Chebyshev;Never;Yes (12ms );12;346;42;
Best First Search;884;Manhattan;Never;Yes (1ms );1;130;44;
Best First Search;884;Euclidean;Never;Yes (1ms );1;136;44;
Best First Search;884;Octile;Never;Yes (1ms );1;136;44;
Best First Search;884;Chebyshev;Never;Yes (1ms );1;135;44;
Dijkstra;884;Manhattan;Never;Yes (233ms );233;1617;42;
Dijkstra;884;Euclidean;Never;Yes (232ms );232;1617;42;
Dijkstra;884;Octile;Never;Yes (233ms );233;1617;42;
Dijkstra;884;Chebyshev;Never;Yes (234ms );234;1617;42;
A* (A Star);885;Manhattan;Never;Yes (44ms );44;708;76;
A* (A Star);885;Euclidean;Never;Yes (100ms );100;1045;76;
A* (A Star);885;Octile;Never;Yes (75ms );75;910;76;
A* (A Star);885;Chebyshev;Never;Yes (158ms );158;1313;76;
Best First Search;885;Manhattan;Never;Yes (6ms );6;267;90;
Best First Search;885;Euclidean;Never;Yes (3ms );3;215;90;
Best First Search;885;Octile;Never;Yes (4ms );4;218;90;
Best First Search;885;Chebyshev;Never;Yes (3ms );3;216;100;
Dijkstra;885;Manhattan;Never;Yes (2379ms );2379;4972;76;
Dijkstra;885;Euclidean;Never;Yes (2382ms );2382;4972;76;
Dijkstra;885;Octile;Never;Yes (2379ms );2379;4972;76;
Dijkstra;885;Chebyshev;Never;Yes (2386ms );2386;4972;76;
A* (A Star);886;Manhattan;Never;Yes (26ms );26;545;54;
A* (A Star);886;Euclidean;Never;Yes (40ms );40;667;54;
A* (A Star);886;Octile;Never;Yes (38ms );38;636;54;
A* (A Star);886;Chebyshev;Never;Yes (58ms );58;788;54;
Best First Search;886;Manhattan;Never;Yes (3ms );3;201;82;
Best First Search;886;Euclidean;Never;Yes (1ms );1;147;66;
Best First Search;886;Octile;Never;Yes (1ms );1;140;66;
Best First Search;886;Chebyshev;Never;Yes (1ms );1;145;66;
Dijkstra;886;Manhattan;Never;Yes (524ms );524;2378;54;
Dijkstra;886;Euclidean;Never;Yes (529ms );529;2378;54;
Dijkstra;886;Octile;Never;Yes (524ms );524;2378;54;
Dijkstra;886;Chebyshev;Never;Yes (525ms );525;2378;54;
A* (A Star);887;Manhattan;Never;Yes (33ms );33;606;77;
A* (A Star);887;Euclidean;Never;Yes (104ms );104;1078;77;
A* (A Star);887;Octile;Never;Yes (89ms );89;984;77;
A* (A Star);887;Chebyshev;Never;Yes (122ms );122;1163;77;
Best First Search;887;Manhattan;Never;Yes (2ms );2;192;87;
Best First Search;887;Euclidean;Never;Yes (5ms );5;257;115;
Best First Search;887;Octile;Never;Yes (5ms );5;265;87;
Best First Search;887;Chebyshev;Never;Yes (4ms );4;225;83;
Dijkstra;887;Manhattan;Never;Yes (642ms );642;2647;77;
Dijkstra;887;Euclidean;Never;Yes (641ms );641;2647;77;
Dijkstra;887;Octile;Never;Yes (637ms );637;2647;77;
Dijkstra;887;Chebyshev;Never;Yes (641ms );641;2647;77;
A* (A Star);888;Manhattan;Never;Yes (6ms );6;262;37;
A* (A Star);888;Euclidean;Never;Yes (12ms );12;376;37;
A* (A Star);888;Octile;Never;Yes (11ms );11;353;37;
A* (A Star);888;Chebyshev;Never;Yes (17ms );17;430;37;
Best First Search;888;Manhattan;Never;Yes (0ms );0;83;39;
Best First Search;888;Euclidean;Never;Yes (0ms );0;81;45;
Best First Search;888;Octile;Never;Yes (0ms );0;81;45;
Best First Search;888;Chebyshev;Never;Yes (0ms );0;96;37;
Dijkstra;888;Manhattan;Never;Yes (72ms );72;884;37;
Dijkstra;888;Euclidean;Never;Yes (72ms );72;884;37;
Dijkstra;888;Octile;Never;Yes (71ms );71;884;37;
Dijkstra;888;Chebyshev;Never;Yes (73ms );73;884;37;
A* (A Star);889;Manhattan;Never;Yes (105ms );105;1077;90;
A* (A Star);889;Euclidean;Never;Yes (226ms );226;1562;90;
A* (A Star);889;Octile;Never;Yes (198ms );198;1470;90;
A* (A Star);889;Chebyshev;Never;Yes (317ms );317;1843;90;
Best First Search;889;Manhattan;Never;Yes (4ms );4;231;98;
Best First Search;889;Euclidean;Never;Yes (3ms );3;188;96;
Best First Search;889;Octile;Never;Yes (3ms );3;185;96;
Best First Search;889;Chebyshev;Never;Yes (5ms );5;251;98;
Dijkstra;889;Manhattan;Never;Yes (1663ms );1663;4152;90;
Dijkstra;889;Euclidean;Never;Yes (1656ms );1656;4152;90;
Dijkstra;889;Octile;Never;Yes (1649ms );1649;4152;90;
Dijkstra;889;Chebyshev;Never;Yes (1658ms );1658;4152;90;
A* (A Star);890;Manhattan;Never;Yes (1ms );1;129;38;
A* (A Star);890;Euclidean;Never;Yes (4ms );4;211;38;
A* (A Star);890;Octile;Never;Yes (3ms );3;194;38;
A* (A Star);890;Chebyshev;Never;Yes (5ms );5;258;38;
Best First Search;890;Manhattan;Never;Yes (0ms );0;73;38;
Best First Search;890;Euclidean;Never;Yes (0ms );0;76;38;
Best First Search;890;Octile;Never;Yes (0ms );0;78;38;
Best First Search;890;Chebyshev;Never;Yes (1ms );1;105;42;
Dijkstra;890;Manhattan;Never;Yes (57ms );57;799;38;
Dijkstra;890;Euclidean;Never;Yes (56ms );56;799;38;
Dijkstra;890;Octile;Never;Yes (55ms );55;799;38;
Dijkstra;890;Chebyshev;Never;Yes (57ms );57;799;38;
A* (A Star);891;Manhattan;Never;Yes (79ms );79;935;94;
A* (A Star);891;Euclidean;Never;Yes (230ms );230;1606;94;
A* (A Star);891;Octile;Never;Yes (164ms );164;1340;94;
A* (A Star);891;Chebyshev;Never;Yes (371ms );371;1999;94;
Best First Search;891;Manhattan;Never;Yes (5ms );5;261;116;
Best First Search;891;Euclidean;Never;Yes (4ms );4;228;104;
Best First Search;891;Octile;Never;Yes (4ms );4;238;104;
Best First Search;891;Chebyshev;Never;Yes (5ms );5;258;110;
Dijkstra;891;Manhattan;Never;Yes (2796ms );2796;5371;94;
Dijkstra;891;Euclidean;Never;Yes (2799ms );2799;5371;94;
Dijkstra;891;Octile;Never;Yes (2795ms );2795;5371;94;
Dijkstra;891;Chebyshev;Never;Yes (2796ms );2796;5371;94;
A* (A Star);892;Manhattan;Never;Yes (118ms );118;1115;87;
A* (A Star);892;Euclidean;Never;Yes (225ms );225;1555;87;
A* (A Star);892;Octile;Never;Yes (198ms );198;1451;87;
A* (A Star);892;Chebyshev;Never;Yes (304ms );304;1803;87;
Best First Search;892;Manhattan;Never;Yes (8ms );8;308;121;
Best First Search;892;Euclidean;Never;Yes (4ms );4;228;91;
Best First Search;892;Octile;Never;Yes (4ms );4;224;91;
Best First Search;892;Chebyshev;Never;Yes (4ms );4;226;91;
Dijkstra;892;Manhattan;Never;Yes (2800ms );2800;5328;87;
Dijkstra;892;Euclidean;Never;Yes (2805ms );2805;5328;87;
Dijkstra;892;Octile;Never;Yes (2809ms );2809;5328;87;
Dijkstra;892;Chebyshev;Never;Yes (2798ms );2798;5328;87;
A* (A Star);893;Manhattan;Never;Yes (38ms );38;620;59;
A* (A Star);893;Euclidean;Never;Yes (56ms );56;796;59;
A* (A Star);893;Octile;Never;Yes (50ms );50;743;59;
A* (A Star);893;Chebyshev;Never;Yes (82ms );82;940;59;
Best First Search;893;Manhattan;Never;Yes (3ms );3;199;73;
Best First Search;893;Euclidean;Never;Yes (1ms );1;124;61;
Best First Search;893;Octile;Never;Yes (1ms );1;124;61;
Best First Search;893;Chebyshev;Never;Yes (2ms );2;140;61;
Dijkstra;893;Manhattan;Never;Yes (449ms );449;2222;59;
Dijkstra;893;Euclidean;Never;Yes (449ms );449;2222;59;
Dijkstra;893;Octile;Never;Yes (449ms );449;2222;59;
Dijkstra;893;Chebyshev;Never;Yes (447ms );447;2222;59;
A* (A Star);894;Manhattan;Never;Yes (487ms );487;2299;145;
A* (A Star);894;Euclidean;Never;Yes (1323ms );1323;3703;145;
A* (A Star);894;Octile;Never;Yes (1149ms );1149;3450;145;
A* (A Star);894;Chebyshev;Never;Yes (1894ms );1894;4417;145;
Best First Search;894;Manhattan;Never;Yes (13ms );13;407;161;
Best First Search;894;Euclidean;Never;Yes (7ms );7;302;151;
Best First Search;894;Octile;Never;Yes (7ms );7;304;151;
Best First Search;894;Chebyshev;Never;Yes (7ms );7;315;153;
Dijkstra;894;Manhattan;Never;Yes (4491ms );4491;6730;145;
Dijkstra;894;Euclidean;Never;Yes (4486ms );4486;6730;145;
Dijkstra;894;Octile;Never;Yes (4492ms );4492;6730;145;
Dijkstra;894;Chebyshev;Never;Yes (4497ms );4497;6730;145;
A* (A Star);895;Manhattan;Never;Yes (2ms );2;171;36;
A* (A Star);895;Euclidean;Never;Yes (4ms );4;226;36;
A* (A Star);895;Octile;Never;Yes (3ms );3;207;36;
A* (A Star);895;Chebyshev;Never;Yes (7ms );7;276;36;
Best First Search;895;Manhattan;Never;Yes (1ms );1;115;44;
Best First Search;895;Euclidean;Never;Yes (1ms );1;111;46;
Best First Search;895;Octile;Never;Yes (0ms );0;109;46;
Best First Search;895;Chebyshev;Never;Yes (0ms );0;74;36;
Dijkstra;895;Manhattan;Never;Yes (137ms );137;1237;36;
Dijkstra;895;Euclidean;Never;Yes (137ms );137;1237;36;
Dijkstra;895;Octile;Never;Yes (136ms );136;1237;36;
Dijkstra;895;Chebyshev;Never;Yes (137ms );137;1237;36;
A* (A Star);896;Manhattan;Never;Yes (4ms );4;209;48;
A* (A Star);896;Euclidean;Never;Yes (21ms );21;469;48;
A* (A Star);896;Octile;Never;Yes (18ms );18;434;48;
A* (A Star);896;Chebyshev;Never;Yes (24ms );24;511;48;
Best First Search;896;Manhattan;Never;Yes (1ms );1;113;50;
Best First Search;896;Euclidean;Never;Yes (1ms );1;118;62;
Best First Search;896;Octile;Never;Yes (1ms );1;116;52;
Best First Search;896;Chebyshev;Never;Yes (1ms );1;117;50;
Dijkstra;896;Manhattan;Never;Yes (279ms );279;1749;48;
Dijkstra;896;Euclidean;Never;Yes (277ms );277;1749;48;
Dijkstra;896;Octile;Never;Yes (280ms );280;1749;48;
Dijkstra;896;Chebyshev;Never;Yes (278ms );278;1749;48;
A* (A Star);897;Manhattan;Never;Yes (32ms );32;602;59;
A* (A Star);897;Euclidean;Never;Yes (54ms );54;760;59;
A* (A Star);897;Octile;Never;Yes (51ms );51;730;59;
A* (A Star);897;Chebyshev;Never;Yes (64ms );64;825;59;
Best First Search;897;Manhattan;Never;Yes (2ms );2;162;63;
Best First Search;897;Euclidean;Never;Yes (1ms );1;147;69;
Best First Search;897;Octile;Never;Yes (1ms );1;126;67;
Best First Search;897;Chebyshev;Never;Yes (2ms );2;164;67;
Dijkstra;897;Manhattan;Never;Yes (496ms );496;2340;59;
Dijkstra;897;Euclidean;Never;Yes (500ms );500;2340;59;
Dijkstra;897;Octile;Never;Yes (499ms );499;2340;59;
Dijkstra;897;Chebyshev;Never;Yes (522ms );522;2340;59;
A* (A Star);898;Manhattan;Never;Yes (25ms );25;535;53;
A* (A Star);898;Euclidean;Never;Yes (37ms );37;635;53;
A* (A Star);898;Octile;Never;Yes (32ms );32;605;53;
A* (A Star);898;Chebyshev;Never;Yes (41ms );41;675;53;
Best First Search;898;Manhattan;Never;Yes (1ms );1;116;53;
Best First Search;898;Euclidean;Never;Yes (0ms );0;104;53;
Best First Search;898;Octile;Never;Yes (0ms );0;104;53;
Best First Search;898;Chebyshev;Never;Yes (1ms );1;112;55;
Dijkstra;898;Manhattan;Never;Yes (221ms );221;1496;53;
Dijkstra;898;Euclidean;Never;Yes (205ms );205;1496;53;
Dijkstra;898;Octile;Never;Yes (209ms );209;1496;53;
Dijkstra;898;Chebyshev;Never;Yes (205ms );205;1496;53;
A* (A Star);899;Manhattan;Never;Yes (15ms );15;416;55;
A* (A Star);899;Euclidean;Never;Yes (36ms );36;647;55;
A* (A Star);899;Octile;Never;Yes (31ms );31;589;55;
A* (A Star);899;Chebyshev;Never;Yes (56ms );56;794;55;
Best First Search;899;Manhattan;Never;Yes (3ms );3;194;67;
Best First Search;899;Euclidean;Never;Yes (1ms );1;123;57;
Best First Search;899;Octile;Never;Yes (1ms );1;121;59;
Best First Search;899;Chebyshev;Never;Yes (1ms );1;125;57;
Dijkstra;899;Manhattan;Never;Yes (723ms );723;2809;55;
Dijkstra;899;Euclidean;Never;Yes (730ms );730;2809;55;
Dijkstra;899;Octile;Never;Yes (723ms );723;2809;55;
Dijkstra;899;Chebyshev;Never;Yes (726ms );726;2809;55;
A* (A Star);900;Manhattan;Never;Yes (2ms );2;174;46;
A* (A Star);900;Euclidean;Never;Yes (6ms );6;275;46;
A* (A Star);900;Octile;Never;Yes (4ms );4;215;46;
A* (A Star);900;Chebyshev;Never;Yes (13ms );13;392;46;
Best First Search;900;Manhattan;Never;Yes (0ms );0;91;46;
Best First Search;900;Euclidean;Never;Yes (0ms );0;91;46;
Best First Search;900;Octile;Never;Yes (0ms );0;91;46;
Best First Search;900;Chebyshev;Never;Yes (1ms );1;125;64;
Dijkstra;900;Manhattan;Never;Yes (439ms );439;2213;46;
Dijkstra;900;Euclidean;Never;Yes (441ms );441;2213;46;
Dijkstra;900;Octile;Never;Yes (438ms );438;2213;46;
Dijkstra;900;Chebyshev;Never;Yes (441ms );441;2213;46;
A* (A Star);901;Manhattan;Never;Yes (165ms );165;1334;138;
A* (A Star);901;Euclidean;Never;Yes (1253ms );1253;3629;138;
