Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;24;File;Manhattan;IfAtMostOneObstacle;Yes;2;1454;101,438600180013;
Best First Search;24;File;Euclidean;IfAtMostOneObstacle;Yes;1;1454;91,1959594928932;
Best First Search;24;File;Octile;IfAtMostOneObstacle;Yes;1;1454;91,1959594928932;
Best First Search;24;File;Chebyshev;IfAtMostOneObstacle;Yes;3;1454;103,154328932551;
Dijkstra;24;File;Manhattan;IfAtMostOneObstacle;Yes;438;4052;83,9827560572968;
Dijkstra;24;File;Euclidean;IfAtMostOneObstacle;Yes;435;4052;83,9827560572968;
Dijkstra;24;File;Octile;IfAtMostOneObstacle;Yes;472;4052;83,9827560572968;
Dijkstra;24;File;Chebyshev;IfAtMostOneObstacle;Yes;455;4052;83,9827560572968;
A* (A Star);25;File;Manhattan;IfAtMostOneObstacle;Yes;2;259;53,2132034355964;
A* (A Star);25;File;Euclidean;IfAtMostOneObstacle;Yes;4;307;53,2132034355964;
A* (A Star);25;File;Octile;IfAtMostOneObstacle;Yes;1;307;53,2132034355964;
A* (A Star);25;File;Chebyshev;IfAtMostOneObstacle;Yes;8;453;53,2132034355964;
Best First Search;25;File;Manhattan;IfAtMostOneObstacle;Yes;2;453;84,7106781186547;
Best First Search;25;File;Euclidean;IfAtMostOneObstacle;Yes;1;453;71,3969696196699;
Best First Search;25;File;Octile;IfAtMostOneObstacle;Yes;1;453;71,3969696196699;
Best First Search;25;File;Chebyshev;IfAtMostOneObstacle;Yes;0;453;55,7989898732233;
Dijkstra;25;File;Manhattan;IfAtMostOneObstacle;Yes;389;3621;53,2132034355964;
Dijkstra;25;File;Euclidean;IfAtMostOneObstacle;Yes;390;3621;53,2132034355964;
Dijkstra;25;File;Octile;IfAtMostOneObstacle;Yes;378;3621;53,2132034355964;
Dijkstra;25;File;Chebyshev;IfAtMostOneObstacle;Yes;365;3621;53,2132034355964;
A* (A Star);26;File;Manhattan;IfAtMostOneObstacle;Yes;35;999;66,1837661840735;
A* (A Star);26;File;Euclidean;IfAtMostOneObstacle;Yes;48;1265;65,5979797464466;
A* (A Star);26;File;Octile;IfAtMostOneObstacle;Yes;40;1265;65,5979797464466;
A* (A Star);26;File;Chebyshev;IfAtMostOneObstacle;Yes;73;1555;65,5979797464466;
Best First Search;26;File;Manhattan;IfAtMostOneObstacle;Yes;3;1555;79,9827560572968;
Best First Search;26;File;Euclidean;IfAtMostOneObstacle;Yes;3;1555;72,811183182043;
Best First Search;26;File;Octile;IfAtMostOneObstacle;Yes;3;1555;72,811183182043;
Best First Search;26;File;Chebyshev;IfAtMostOneObstacle;Yes;3;1555;73,5979797464466;
Dijkstra;26;File;Manhattan;IfAtMostOneObstacle;Yes;858;5457;65,5979797464466;
Dijkstra;26;File;Euclidean;IfAtMostOneObstacle;Yes;857;5457;65,5979797464466;
Dijkstra;26;File;Octile;IfAtMostOneObstacle;Yes;815;5457;65,5979797464466;
Dijkstra;26;File;Chebyshev;IfAtMostOneObstacle;Yes;852;5457;65,5979797464466;
A* (A Star);27;File;Manhattan;IfAtMostOneObstacle;Yes;3;256;79,811183182043;
A* (A Star);27;File;Euclidean;IfAtMostOneObstacle;Yes;26;913;79,2253967444161;
A* (A Star);27;File;Octile;IfAtMostOneObstacle;Yes;15;913;79,2253967444161;
A* (A Star);27;File;Chebyshev;IfAtMostOneObstacle;Yes;62;1433;79,2253967444161;
Best First Search;27;File;Manhattan;IfAtMostOneObstacle;Yes;1;1433;83,1248916810278;
Best First Search;27;File;Euclidean;IfAtMostOneObstacle;Yes;1;1433;83,1248916810278;
Best First Search;27;File;Octile;IfAtMostOneObstacle;Yes;1;1433;96,4386001800125;
Best First Search;27;File;Chebyshev;IfAtMostOneObstacle;Yes;2;1433;89,3259018078045;
Dijkstra;27;File;Manhattan;IfAtMostOneObstacle;Yes;805;5334;79,2253967444161;
Dijkstra;27;File;Euclidean;IfAtMostOneObstacle;Yes;777;5334;79,2253967444161;
Dijkstra;27;File;Octile;IfAtMostOneObstacle;Yes;801;5334;79,2253967444161;
Dijkstra;27;File;Chebyshev;IfAtMostOneObstacle;Yes;813;5334;79,2253967444161;
A* (A Star);28;File;Manhattan;IfAtMostOneObstacle;Yes;1;198;23,9705627484771;
A* (A Star);28;File;Euclidean;IfAtMostOneObstacle;Yes;1;232;23,9705627484771;
A* (A Star);28;File;Octile;IfAtMostOneObstacle;Yes;2;232;23,9705627484771;
A* (A Star);28;File;Chebyshev;IfAtMostOneObstacle;Yes;2;266;23,9705627484771;
Best First Search;28;File;Manhattan;IfAtMostOneObstacle;Yes;0;266;23,9705627484771;
Best First Search;28;File;Euclidean;IfAtMostOneObstacle;Yes;0;266;23,9705627484771;
Best First Search;28;File;Octile;IfAtMostOneObstacle;Yes;0;266;23,9705627484771;
Best First Search;28;File;Chebyshev;IfAtMostOneObstacle;Yes;0;266;23,9705627484771;
Dijkstra;28;File;Manhattan;IfAtMostOneObstacle;Yes;33;941;23,9705627484771;
Dijkstra;28;File;Euclidean;IfAtMostOneObstacle;Yes;32;941;23,9705627484771;
Dijkstra;28;File;Octile;IfAtMostOneObstacle;Yes;31;941;23,9705627484771;
Dijkstra;28;File;Chebyshev;IfAtMostOneObstacle;Yes;31;941;23,9705627484771;
A* (A Star);29;File;Manhattan;IfAtMostOneObstacle;Yes;10;441;76,5269119345812;
A* (A Star);29;File;Euclidean;IfAtMostOneObstacle;Yes;35;968;75,698484809835;
A* (A Star);29;File;Octile;IfAtMostOneObstacle;Yes;21;968;75,698484809835;
A* (A Star);29;File;Chebyshev;IfAtMostOneObstacle;Yes;60;1311;75,698484809835;
Best First Search;29;File;Manhattan;IfAtMostOneObstacle;Yes;1;1311;92,811183182043;
Best First Search;29;File;Euclidean;IfAtMostOneObstacle;Yes;1;1311;85,3969696196699;
Best First Search;29;File;Octile;IfAtMostOneObstacle;Yes;1;1311;85,3969696196699;
Best First Search;29;File;Chebyshev;IfAtMostOneObstacle;Yes;2;1311;78,5269119345812;
Dijkstra;29;File;Manhattan;IfAtMostOneObstacle;Yes;423;3726;75,698484809835;
Dijkstra;29;File;Euclidean;IfAtMostOneObstacle;Yes;429;3726;75,698484809835;
Dijkstra;29;File;Octile;IfAtMostOneObstacle;Yes;428;3726;75,698484809835;
Dijkstra;29;File;Chebyshev;IfAtMostOneObstacle;Yes;423;3726;75,698484809835;
A* (A Star);30;File;Manhattan;IfAtMostOneObstacle;Yes;1;113;40,2132034355964;
A* (A Star);30;File;Euclidean;IfAtMostOneObstacle;Yes;6;364;40,2132034355964;
A* (A Star);30;File;Octile;IfAtMostOneObstacle;Yes;4;364;40,2132034355964;
A* (A Star);30;File;Chebyshev;IfAtMostOneObstacle;Yes;7;467;40,2132034355964;
Best First Search;30;File;Manhattan;IfAtMostOneObstacle;Yes;0;467;41,8700576850888;
Best First Search;30;File;Euclidean;IfAtMostOneObstacle;Yes;0;467;41,8700576850888;
Best First Search;30;File;Octile;IfAtMostOneObstacle;Yes;0;467;41,8700576850888;
Best First Search;30;File;Chebyshev;IfAtMostOneObstacle;Yes;1;467;57,5269119345812;
Dijkstra;30;File;Manhattan;IfAtMostOneObstacle;Yes;104;1722;40,2132034355964;
Dijkstra;30;File;Euclidean;IfAtMostOneObstacle;Yes;94;1722;40,2132034355964;
Dijkstra;30;File;Octile;IfAtMostOneObstacle;Yes;102;1722;40,2132034355964;
Dijkstra;30;File;Chebyshev;IfAtMostOneObstacle;Yes;92;1722;40,2132034355964;
A* (A Star);31;File;Manhattan;IfAtMostOneObstacle;Yes;2;210;52,1837661840735;
A* (A Star);31;File;Euclidean;IfAtMostOneObstacle;Yes;16;633;52,1837661840735;
A* (A Star);31;File;Octile;IfAtMostOneObstacle;Yes;12;633;52,1837661840735;
A* (A Star);31;File;Chebyshev;IfAtMostOneObstacle;Yes;23;783;52,1837661840735;
Best First Search;31;File;Manhattan;IfAtMostOneObstacle;Yes;0;783;59,8406204335659;
Best First Search;31;File;Euclidean;IfAtMostOneObstacle;Yes;0;783;59,8406204335659;
Best First Search;31;File;Octile;IfAtMostOneObstacle;Yes;0;783;57,8406204335659;
Best First Search;31;File;Chebyshev;IfAtMostOneObstacle;Yes;1;783;57,698484809835;
Dijkstra;31;File;Manhattan;IfAtMostOneObstacle;Yes;204;2534;52,1837661840735;
Dijkstra;31;File;Euclidean;IfAtMostOneObstacle;Yes;194;2534;52,1837661840735;
Dijkstra;31;File;Octile;IfAtMostOneObstacle;Yes;199;2534;52,1837661840735;
Dijkstra;31;File;Chebyshev;IfAtMostOneObstacle;Yes;205;2534;52,1837661840735;
A* (A Star);32;File;Manhattan;IfAtMostOneObstacle;Yes;1;186;50,6274169979695;
A* (A Star);32;File;Euclidean;IfAtMostOneObstacle;Yes;3;274;46,2842712474619;
A* (A Star);32;File;Octile;IfAtMostOneObstacle;Yes;1;274;46,2842712474619;
A* (A Star);32;File;Chebyshev;IfAtMostOneObstacle;Yes;9;493;46,2842712474619;
Best First Search;32;File;Manhattan;IfAtMostOneObstacle;Yes;0;493;56,0832611206852;
Best First Search;32;File;Euclidean;IfAtMostOneObstacle;Yes;0;493;52,0832611206852;
Best First Search;32;File;Octile;IfAtMostOneObstacle;Yes;1;493;52,0832611206852;
Best First Search;32;File;Chebyshev;IfAtMostOneObstacle;Yes;0;493;48,6274169979695;
Dijkstra;32;File;Manhattan;IfAtMostOneObstacle;Yes;277;3006;46,2842712474619;
Dijkstra;32;File;Euclidean;IfAtMostOneObstacle;Yes;284;3006;46,2842712474619;
Dijkstra;32;File;Octile;IfAtMostOneObstacle;Yes;276;3006;46,2842712474619;
Dijkstra;32;File;Chebyshev;IfAtMostOneObstacle;Yes;283;3006;46,2842712474619;
A* (A Star);33;File;Manhattan;IfAtMostOneObstacle;Yes;4;261;72,4264068711928;
A* (A Star);33;File;Euclidean;IfAtMostOneObstacle;Yes;22;763;69,3553390593273;
A* (A Star);33;File;Octile;IfAtMostOneObstacle;Yes;16;763;69,3553390593273;
A* (A Star);33;File;Chebyshev;IfAtMostOneObstacle;Yes;32;977;69,3553390593273;
Best First Search;33;File;Manhattan;IfAtMostOneObstacle;Yes;1;977;75,7401153701776;
Best First Search;33;File;Euclidean;IfAtMostOneObstacle;Yes;1;977;79,3969696196699;
Best First Search;33;File;Octile;IfAtMostOneObstacle;Yes;1;977;80,811183182043;
Best First Search;33;File;Chebyshev;IfAtMostOneObstacle;Yes;2;977;76,1837661840735;
Dijkstra;33;File;Manhattan;IfAtMostOneObstacle;Yes;470;3859;69,3553390593273;
Dijkstra;33;File;Euclidean;IfAtMostOneObstacle;Yes;475;3859;69,3553390593273;
Dijkstra;33;File;Octile;IfAtMostOneObstacle;Yes;474;3859;69,3553390593273;
Dijkstra;33;File;Chebyshev;IfAtMostOneObstacle;Yes;467;3859;69,3553390593273;
A* (A Star);34;File;Manhattan;IfAtMostOneObstacle;Yes;21;595;101,911688245431;
A* (A Star);34;File;Euclidean;IfAtMostOneObstacle;Yes;110;1757;99,5685424949237;
A* (A Star);34;File;Octile;IfAtMostOneObstacle;Yes;84;1757;99,5685424949237;
A* (A Star);34;File;Chebyshev;IfAtMostOneObstacle;Yes;132;1943;99,5685424949237;
Best First Search;34;File;Manhattan;IfAtMostOneObstacle;Yes;4;1943;115,852813742386;
Best First Search;34;File;Euclidean;IfAtMostOneObstacle;Yes;3;1943;114,681240867132;
Best First Search;34;File;Octile;IfAtMostOneObstacle;Yes;3;1943;110,438600180013;
Best First Search;34;File;Chebyshev;IfAtMostOneObstacle;Yes;3;1943;113,325901807804;
Dijkstra;34;File;Manhattan;IfAtMostOneObstacle;Yes;561;4215;99,5685424949237;
Dijkstra;34;File;Euclidean;IfAtMostOneObstacle;Yes;546;4215;99,5685424949237;
Dijkstra;34;File;Octile;IfAtMostOneObstacle;Yes;549;4215;99,5685424949237;
Dijkstra;34;File;Chebyshev;IfAtMostOneObstacle;Yes;552;4215;99,5685424949237;
A* (A Star);35;File;Manhattan;IfAtMostOneObstacle;Yes;44;801;84,8406204335659;
A* (A Star);35;File;Euclidean;IfAtMostOneObstacle;Yes;64;1375;83,4264068711928;
A* (A Star);35;File;Octile;IfAtMostOneObstacle;Yes;50;1375;83,4264068711928;
A* (A Star);35;File;Chebyshev;IfAtMostOneObstacle;Yes;102;1695;83,4264068711928;
Best First Search;35;File;Manhattan;IfAtMostOneObstacle;Yes;5;1695;109,852813742386;
Best First Search;35;File;Euclidean;IfAtMostOneObstacle;Yes;3;1695;109,024386617639;
Best First Search;35;File;Octile;IfAtMostOneObstacle;Yes;3;1695;109,024386617639;
Best First Search;35;File;Chebyshev;IfAtMostOneObstacle;Yes;2;1695;97,9116882454313;
Dijkstra;35;File;Manhattan;IfAtMostOneObstacle;Yes;606;4413;83,4264068711928;
Dijkstra;35;File;Euclidean;IfAtMostOneObstacle;Yes;599;4413;83,4264068711928;
Dijkstra;35;File;Octile;IfAtMostOneObstacle;Yes;598;4413;83,4264068711928;
Dijkstra;35;File;Chebyshev;IfAtMostOneObstacle;Yes;619;4413;83,4264068711928;
A* (A Star);36;File;Manhattan;IfAtMostOneObstacle;Yes;1;181;25,3847763108502;
A* (A Star);36;File;Euclidean;IfAtMostOneObstacle;Yes;2;218;24,7989898732233;
A* (A Star);36;File;Octile;IfAtMostOneObstacle;Yes;1;218;24,7989898732233;
A* (A Star);36;File;Chebyshev;IfAtMostOneObstacle;Yes;2;257;24,7989898732233;
Best First Search;36;File;Manhattan;IfAtMostOneObstacle;Yes;0;257;26,2132034355964;
Best First Search;36;File;Euclidean;IfAtMostOneObstacle;Yes;0;257;26,2132034355964;
Best First Search;36;File;Octile;IfAtMostOneObstacle;Yes;0;257;26,2132034355964;
Best First Search;36;File;Chebyshev;IfAtMostOneObstacle;Yes;0;257;31,3847763108502;
Dijkstra;36;File;Manhattan;IfAtMostOneObstacle;Yes;45;1120;24,7989898732233;
Dijkstra;36;File;Euclidean;IfAtMostOneObstacle;Yes;42;1120;24,7989898732233;
Dijkstra;36;File;Octile;IfAtMostOneObstacle;Yes;42;1120;24,7989898732233;
Dijkstra;36;File;Chebyshev;IfAtMostOneObstacle;Yes;44;1120;24,7989898732233;
A* (A Star);37;File;Manhattan;IfAtMostOneObstacle;Yes;3;302;58,2132034355964;
A* (A Star);37;File;Euclidean;IfAtMostOneObstacle;Yes;7;459;57,3847763108502;
A* (A Star);37;File;Octile;IfAtMostOneObstacle;Yes;4;459;57,3847763108502;
A* (A Star);37;File;Chebyshev;IfAtMostOneObstacle;Yes;10;563;57,3847763108502;
Best First Search;37;File;Manhattan;IfAtMostOneObstacle;Yes;1;563;64,5979797464466;
Best First Search;37;File;Euclidean;IfAtMostOneObstacle;Yes;1;563;65,1837661840735;
Best First Search;37;File;Octile;IfAtMostOneObstacle;Yes;0;563;65,1837661840735;
Best First Search;37;File;Chebyshev;IfAtMostOneObstacle;Yes;0;563;57,9705627484771;
Dijkstra;37;File;Manhattan;IfAtMostOneObstacle;Yes;438;3940;57,3847763108502;
Dijkstra;37;File;Euclidean;IfAtMostOneObstacle;Yes;438;3940;57,3847763108502;
Dijkstra;37;File;Octile;IfAtMostOneObstacle;Yes;437;3940;57,3847763108502;
Dijkstra;37;File;Chebyshev;IfAtMostOneObstacle;Yes;471;3940;57,3847763108502;
A* (A Star);38;File;Manhattan;IfAtMostOneObstacle;Yes;2;227;65,8700576850888;
A* (A Star);38;File;Euclidean;IfAtMostOneObstacle;Yes;17;703;65,1837661840735;
A* (A Star);38;File;Octile;IfAtMostOneObstacle;Yes;14;703;65,1837661840735;
A* (A Star);38;File;Chebyshev;IfAtMostOneObstacle;Yes;31;988;65,1837661840735;
Best First Search;38;File;Manhattan;IfAtMostOneObstacle;Yes;1;988;83,811183182043;
Best First Search;38;File;Euclidean;IfAtMostOneObstacle;Yes;0;988;70,4974746830583;
Best First Search;38;File;Octile;IfAtMostOneObstacle;Yes;1;988;70,4974746830583;
Best First Search;38;File;Chebyshev;IfAtMostOneObstacle;Yes;2;988;71,5269119345811;
Dijkstra;38;File;Manhattan;IfAtMostOneObstacle;Yes;629;4694;65,1837661840735;
Dijkstra;38;File;Euclidean;IfAtMostOneObstacle;Yes;644;4694;65,1837661840735;
Dijkstra;38;File;Octile;IfAtMostOneObstacle;Yes;666;4694;65,1837661840735;
Dijkstra;38;File;Chebyshev;IfAtMostOneObstacle;Yes;648;4694;65,1837661840735;
A* (A Star);39;File;Manhattan;IfAtMostOneObstacle;Yes;4;317;67,1837661840735;
A* (A Star);39;File;Euclidean;IfAtMostOneObstacle;Yes;13;589;60,9411254969542;
A* (A Star);39;File;Octile;IfAtMostOneObstacle;Yes;7;589;60,9411254969542;
A* (A Star);39;File;Chebyshev;IfAtMostOneObstacle;Yes;18;723;60,9411254969542;
Best First Search;39;File;Manhattan;IfAtMostOneObstacle;Yes;1;723;69,3259018078045;
Best First Search;39;File;Euclidean;IfAtMostOneObstacle;Yes;0;723;65,9116882454314;
Best First Search;39;File;Octile;IfAtMostOneObstacle;Yes;0;723;65,9116882454314;
Best First Search;39;File;Chebyshev;IfAtMostOneObstacle;Yes;1;723;73,2842712474619;
Dijkstra;39;File;Manhattan;IfAtMostOneObstacle;Yes;77;1666;60,9411254969542;
Dijkstra;39;File;Euclidean;IfAtMostOneObstacle;Yes;79;1666;60,9411254969542;
Dijkstra;39;File;Octile;IfAtMostOneObstacle;Yes;78;1666;60,9411254969542;
Dijkstra;39;File;Chebyshev;IfAtMostOneObstacle;Yes;78;1666;60,9411254969542;
A* (A Star);40;File;Manhattan;IfAtMostOneObstacle;Yes;25;706;91,3259018078045;
A* (A Star);40;File;Euclidean;IfAtMostOneObstacle;Yes;75;1432;88,254833995939;
A* (A Star);40;File;Octile;IfAtMostOneObstacle;Yes;55;1432;88,254833995939;
A* (A Star);40;File;Chebyshev;IfAtMostOneObstacle;Yes;102;1811;88,254833995939;
Best First Search;40;File;Manhattan;IfAtMostOneObstacle;Yes;3;1811;111,267027304759;
Best First Search;40;File;Euclidean;IfAtMostOneObstacle;Yes;2;1811;108,095454429505;
Best First Search;40;File;Octile;IfAtMostOneObstacle;Yes;2;1811;108,095454429505;
Best First Search;40;File;Chebyshev;IfAtMostOneObstacle;Yes;2;1811;95,6690475583121;
Dijkstra;40;File;Manhattan;IfAtMostOneObstacle;Yes;1080;6128;88,254833995939;
Dijkstra;40;File;Euclidean;IfAtMostOneObstacle;Yes;1082;6128;88,254833995939;
Dijkstra;40;File;Octile;IfAtMostOneObstacle;Yes;1057;6128;88,254833995939;
Dijkstra;40;File;Chebyshev;IfAtMostOneObstacle;Yes;1094;6128;88,254833995939;
A* (A Star);41;File;Manhattan;IfAtMostOneObstacle;Yes;1;179;33,3847763108502;
A* (A Star);41;File;Euclidean;IfAtMostOneObstacle;Yes;2;250;33,3847763108502;
A* (A Star);41;File;Octile;IfAtMostOneObstacle;Yes;2;250;33,3847763108502;
A* (A Star);41;File;Chebyshev;IfAtMostOneObstacle;Yes;5;340;33,3847763108502;
Best First Search;41;File;Manhattan;IfAtMostOneObstacle;Yes;0;340;35,0416305603426;
Best First Search;41;File;Euclidean;IfAtMostOneObstacle;Yes;0;340;35,0416305603426;
Best First Search;41;File;Octile;IfAtMostOneObstacle;Yes;0;340;35,0416305603426;
Best First Search;41;File;Chebyshev;IfAtMostOneObstacle;Yes;1;340;34,7989898732233;
Dijkstra;41;File;Manhattan;IfAtMostOneObstacle;Yes;65;1478;33,3847763108502;
Dijkstra;41;File;Euclidean;IfAtMostOneObstacle;Yes;61;1478;33,3847763108502;
Dijkstra;41;File;Octile;IfAtMostOneObstacle;Yes;64;1478;33,3847763108502;
Dijkstra;41;File;Chebyshev;IfAtMostOneObstacle;Yes;62;1478;33,3847763108502;
A* (A Star);42;File;Manhattan;IfAtMostOneObstacle;Yes;26;807;102,183766184074;
A* (A Star);42;File;Euclidean;IfAtMostOneObstacle;Yes;49;1196;101,355339059327;
A* (A Star);42;File;Octile;IfAtMostOneObstacle;Yes;28;1196;101,355339059327;
A* (A Star);42;File;Chebyshev;IfAtMostOneObstacle;Yes;74;1521;101,355339059327;
Best First Search;42;File;Manhattan;IfAtMostOneObstacle;Yes;2;1521;107,154328932551;
Best First Search;42;File;Euclidean;IfAtMostOneObstacle;Yes;2;1521;107,154328932551;
Best First Search;42;File;Octile;IfAtMostOneObstacle;Yes;2;1521;107,154328932551;
Best First Search;42;File;Chebyshev;IfAtMostOneObstacle;Yes;2;1521;105,597979746447;
Dijkstra;42;File;Manhattan;IfAtMostOneObstacle;Yes;1050;6073;101,355339059327;
Dijkstra;42;File;Euclidean;IfAtMostOneObstacle;Yes;1034;6073;101,355339059327;
Dijkstra;42;File;Octile;IfAtMostOneObstacle;Yes;1034;6073;101,355339059327;
Dijkstra;42;File;Chebyshev;IfAtMostOneObstacle;Yes;1058;6073;101,355339059327;
A* (A Star);43;File;Manhattan;IfAtMostOneObstacle;Yes;146;2234;94,1543289325506;
A* (A Star);43;File;Euclidean;IfAtMostOneObstacle;Yes;215;2751;94,1543289325506;
A* (A Star);43;File;Octile;IfAtMostOneObstacle;Yes;216;2751;94,1543289325506;
A* (A Star);43;File;Chebyshev;IfAtMostOneObstacle;Yes;257;3012;94,1543289325506;
Best First Search;43;File;Manhattan;IfAtMostOneObstacle;Yes;6;3012;107,267027304759;
Best First Search;43;File;Euclidean;IfAtMostOneObstacle;Yes;12;3012;127,752308678997;
Best First Search;43;File;Octile;IfAtMostOneObstacle;Yes;10;3012;113,852813742386;
Best First Search;43;File;Chebyshev;IfAtMostOneObstacle;Yes;14;3012;110,154328932551;
Dijkstra;43;File;Manhattan;IfAtMostOneObstacle;Yes;964;5874;94,1543289325506;
Dijkstra;43;File;Euclidean;IfAtMostOneObstacle;Yes;987;5874;94,1543289325506;
Dijkstra;43;File;Octile;IfAtMostOneObstacle;Yes;990;5874;94,1543289325506;
Dijkstra;43;File;Chebyshev;IfAtMostOneObstacle;Yes;941;5874;94,1543289325506;
A* (A Star);44;File;Manhattan;IfAtMostOneObstacle;Yes;9;203;66,8406204335659;
A* (A Star);44;File;Euclidean;IfAtMostOneObstacle;Yes;77;717;66,0121933088197;
A* (A Star);44;File;Octile;IfAtMostOneObstacle;Yes;47;717;66,0121933088197;
A* (A Star);44;File;Chebyshev;IfAtMostOneObstacle;Yes;170;1078;66,0121933088197;
Best First Search;44;File;Manhattan;IfAtMostOneObstacle;Yes;6;1078;81,2253967444161;
Best First Search;44;File;Euclidean;IfAtMostOneObstacle;Yes;8;1078;84,6396103067892;
Best First Search;44;File;Octile;IfAtMostOneObstacle;Yes;4;1078;70,1543289325507;
Best First Search;44;File;Chebyshev;IfAtMostOneObstacle;Yes;4;1078;70,8406204335659;
Dijkstra;44;File;Manhattan;IfAtMostOneObstacle;Yes;3199;4875;66,0121933088197;
Dijkstra;44;File;Euclidean;IfAtMostOneObstacle;Yes;3196;4875;66,0121933088197;
Dijkstra;44;File;Octile;IfAtMostOneObstacle;Yes;3194;4875;66,0121933088197;
Dijkstra;44;File;Chebyshev;IfAtMostOneObstacle;Yes;3197;4875;66,0121933088197;
A* (A Star);45;File;Manhattan;IfAtMostOneObstacle;Yes;0;123;37,4852813742386;
A* (A Star);45;File;Euclidean;IfAtMostOneObstacle;Yes;1;216;37,4852813742386;
A* (A Star);45;File;Octile;IfAtMostOneObstacle;Yes;1;216;37,4852813742386;
A* (A Star);45;File;Chebyshev;IfAtMostOneObstacle;Yes;3;277;37,4852813742386;
Best First Search;45;File;Manhattan;IfAtMostOneObstacle;Yes;0;277;44,698484809835;
Best First Search;45;File;Euclidean;IfAtMostOneObstacle;Yes;0;277;44,698484809835;
Best First Search;45;File;Octile;IfAtMostOneObstacle;Yes;0;277;44,698484809835;
Best First Search;45;File;Chebyshev;IfAtMostOneObstacle;Yes;0;277;38,0710678118655;
Dijkstra;45;File;Manhattan;IfAtMostOneObstacle;Yes;89;1760;37,4852813742386;
Dijkstra;45;File;Euclidean;IfAtMostOneObstacle;Yes;88;1760;37,4852813742386;
Dijkstra;45;File;Octile;IfAtMostOneObstacle;Yes;90;1760;37,4852813742386;
Dijkstra;45;File;Chebyshev;IfAtMostOneObstacle;Yes;89;1760;37,4852813742386;
A* (A Star);46;File;Manhattan;IfAtMostOneObstacle;Yes;2;236;45,4558441227157;
A* (A Star);46;File;Euclidean;IfAtMostOneObstacle;Yes;4;355;42,6274169979695;
A* (A Star);46;File;Octile;IfAtMostOneObstacle;Yes;3;355;42,6274169979695;
A* (A Star);46;File;Chebyshev;IfAtMostOneObstacle;Yes;6;433;42,6274169979695;
Best First Search;46;File;Manhattan;IfAtMostOneObstacle;Yes;1;433;56,7695526217004;
Best First Search;46;File;Euclidean;IfAtMostOneObstacle;Yes;1;433;61,3553390593274;
Best First Search;46;File;Octile;IfAtMostOneObstacle;Yes;0;433;44,2842712474619;
Best First Search;46;File;Chebyshev;IfAtMostOneObstacle;Yes;0;433;48,8700576850888;
Dijkstra;46;File;Manhattan;IfAtMostOneObstacle;Yes;95;1833;42,6274169979695;
Dijkstra;46;File;Euclidean;IfAtMostOneObstacle;Yes;96;1833;42,6274169979695;
Dijkstra;46;File;Octile;IfAtMostOneObstacle;Yes;96;1833;42,6274169979695;
Dijkstra;46;File;Chebyshev;IfAtMostOneObstacle;Yes;94;1833;42,6274169979695;
A* (A Star);47;File;Manhattan;IfAtMostOneObstacle;Yes;3;328;48,4558441227157;
A* (A Star);47;File;Euclidean;IfAtMostOneObstacle;Yes;6;427;48,4558441227157;
A* (A Star);47;File;Octile;IfAtMostOneObstacle;Yes;4;427;48,4558441227157;
A* (A Star);47;File;Chebyshev;IfAtMostOneObstacle;Yes;10;550;48,4558441227157;
Best First Search;47;File;Manhattan;IfAtMostOneObstacle;Yes;1;550;52,5979797464466;
Best First Search;47;File;Euclidean;IfAtMostOneObstacle;Yes;1;550;62,8406204335659;
Best First Search;47;File;Octile;IfAtMostOneObstacle;Yes;1;550;62,8406204335659;
Best First Search;47;File;Chebyshev;IfAtMostOneObstacle;Yes;2;550;58,4558441227157;
Dijkstra;47;File;Manhattan;IfAtMostOneObstacle;Yes;181;2510;48,4558441227157;
Dijkstra;47;File;Euclidean;IfAtMostOneObstacle;Yes;176;2510;48,4558441227157;
Dijkstra;47;File;Octile;IfAtMostOneObstacle;Yes;184;2510;48,4558441227157;
Dijkstra;47;File;Chebyshev;IfAtMostOneObstacle;Yes;181;2510;48,4558441227157;
A* (A Star);48;File;Manhattan;IfAtMostOneObstacle;Yes;26;709;107,982756057297;
A* (A Star);48;File;Euclidean;IfAtMostOneObstacle;Yes;140;2152;104,811183182043;
A* (A Star);48;File;Octile;IfAtMostOneObstacle;Yes;121;2152;104,811183182043;
A* (A Star);48;File;Chebyshev;IfAtMostOneObstacle;Yes;156;2356;104,811183182043;
Best First Search;48;File;Manhattan;IfAtMostOneObstacle;Yes;4;2356;127,580735803743;
Best First Search;48;File;Euclidean;IfAtMostOneObstacle;Yes;3;2356;131,823376490863;
Best First Search;48;File;Octile;IfAtMostOneObstacle;Yes;2;2356;122,752308678997;
Best First Search;48;File;Chebyshev;IfAtMostOneObstacle;Yes;3;2356;112,911688245431;
Dijkstra;48;File;Manhattan;IfAtMostOneObstacle;Yes;776;5212;104,811183182043;
Dijkstra;48;File;Euclidean;IfAtMostOneObstacle;Yes;747;5212;104,811183182043;
Dijkstra;48;File;Octile;IfAtMostOneObstacle;Yes;783;5212;104,811183182043;
Dijkstra;48;File;Chebyshev;IfAtMostOneObstacle;Yes;784;5212;104,811183182043;
A* (A Star);49;File;Manhattan;IfAtMostOneObstacle;Yes;1;203;51,1126983722081;
A* (A Star);49;File;Euclidean;IfAtMostOneObstacle;Yes;3;311;51,1126983722081;
