Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);28;File;Chebyshev;Never;Yes;4;416;39;
Best First Search;28;File;Manhattan;Never;Yes;0;416;39;
Best First Search;28;File;Euclidean;Never;Yes;0;416;39;
Best First Search;28;File;Octile;Never;Yes;0;416;39;
Best First Search;28;File;Chebyshev;Never;Yes;0;416;43;
Dijkstra;28;File;Manhattan;Never;Yes;20;1038;39;
Dijkstra;28;File;Euclidean;Never;Yes;20;1038;39;
Dijkstra;28;File;Octile;Never;Yes;21;1038;39;
Dijkstra;28;File;Chebyshev;Never;Yes;19;1038;39;
A* (A Star);29;File;Manhattan;Never;Yes;20;935;84;
A* (A Star);29;File;Euclidean;Never;Yes;35;1340;84;
A* (A Star);29;File;Octile;Never;Yes;31;1340;84;
A* (A Star);29;File;Chebyshev;Never;Yes;44;1570;84;
Best First Search;29;File;Manhattan;Never;Yes;1;1570;92;
Best First Search;29;File;Euclidean;Never;Yes;1;1570;84;
Best First Search;29;File;Octile;Never;Yes;0;1570;84;
Best First Search;29;File;Chebyshev;Never;Yes;0;1570;90;
Dijkstra;29;File;Manhattan;Never;Yes;426;5320;84;
Dijkstra;29;File;Euclidean;Never;Yes;419;5320;84;
Dijkstra;29;File;Octile;Never;Yes;427;5320;84;
Dijkstra;29;File;Chebyshev;Never;Yes;422;5320;84;
A* (A Star);30;File;Manhattan;Never;Yes;0;82;21;
A* (A Star);30;File;Euclidean;Never;Yes;0;95;21;
A* (A Star);30;File;Octile;Never;Yes;0;95;21;
A* (A Star);30;File;Chebyshev;Never;Yes;0;106;21;
Best First Search;30;File;Manhattan;Never;Yes;0;106;25;
Best First Search;30;File;Euclidean;Never;Yes;0;106;21;
Best First Search;30;File;Octile;Never;Yes;0;106;21;
Best First Search;30;File;Chebyshev;Never;Yes;0;106;21;
Dijkstra;30;File;Manhattan;Never;Yes;2;353;21;
Dijkstra;30;File;Euclidean;Never;Yes;2;353;21;
Dijkstra;30;File;Octile;Never;Yes;2;353;21;
