Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;232;Genetic Algorithm;42;WithPattern;Euclidean;Never;Yes;11980;4139;22;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;318;Genetic Algorithm;42;WithPattern;Octile;Never;Yes;26841;5906;63;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;316;Genetic Algorithm;42;WithPattern;Chebyshev;Never;Yes;28540;6428;66;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;194;Genetic Algorithm;43;WithPattern;Manhattan;Never;Yes;8504;3985;41;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;335;Genetic Algorithm;43;WithPattern;Euclidean;Never;Yes;16445;5137;53;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;210;Genetic Algorithm;43;WithPattern;Octile;Never;Yes;10144;4075;42;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;226;Genetic Algorithm;43;WithPattern;Chebyshev;Never;Yes;11018;4235;44;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;242;Genetic Algorithm;44;WithPattern;Manhattan;Never;Yes;5040;2177;25;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;268;Genetic Algorithm;44;WithPattern;Euclidean;Never;Yes;6812;2134;17;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;353;Genetic Algorithm;44;WithPattern;Octile;Never;Yes;18547;4783;52;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;255;Genetic Algorithm;44;WithPattern;Chebyshev;Never;Yes;12987;4262;45;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;208;Genetic Algorithm;45;WithPattern;Manhattan;Never;Yes;22581;5718;60;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;188;Genetic Algorithm;45;WithPattern;Euclidean;Never;Yes;21327;6556;69;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;102;Genetic Algorithm;45;WithPattern;Octile;Never;Yes;8244;4680;50;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;166;Genetic Algorithm;45;WithPattern;Chebyshev;Never;Yes;12641;4194;45;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;91;Genetic Algorithm;46;WithPattern;Manhattan;Never;Yes;2109;1208;8;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;62;Genetic Algorithm;46;WithPattern;Euclidean;Never;Yes;1387;1284;9;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;50;Genetic Algorithm;46;WithPattern;Octile;Never;Yes;1110;1114;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;66;Genetic Algorithm;46;WithPattern;Chebyshev;Never;Yes;1466;1065;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;51;Genetic Algorithm;47;WithPattern;Manhattan;Never;Yes;1254;1159;13;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;83;Genetic Algorithm;47;WithPattern;Euclidean;Never;Yes;2559;1336;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;57;Genetic Algorithm;47;WithPattern;Octile;Never;Yes;801;684;4;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;42;Genetic Algorithm;47;WithPattern;Chebyshev;Never;Yes;734;853;7;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;99;Genetic Algorithm;48;WithPattern;Manhattan;Never;Yes;2264;1071;10;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;36;Genetic Algorithm;48;WithPattern;Euclidean;Never;Yes;798;1165;8;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;53;Genetic Algorithm;48;WithPattern;Octile;Never;Yes;837;891;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;48;WithPattern;Chebyshev;Never;No;5516;503;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;41;Genetic Algorithm;49;WithPattern;Manhattan;Never;Yes;1233;1451;19;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;34;Genetic Algorithm;49;WithPattern;Euclidean;Never;Yes;769;943;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;35;Genetic Algorithm;49;WithPattern;Octile;Never;Yes;661;755;8;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;35;Genetic Algorithm;49;WithPattern;Chebyshev;Never;Yes;908;1508;17;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;14;Genetic Algorithm;50;WithPattern;Manhattan;Never;Yes;402;1289;19;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;40;Genetic Algorithm;50;WithPattern;Euclidean;Never;Yes;762;720;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;34;Genetic Algorithm;50;WithPattern;Octile;Never;Yes;858;1379;15;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;24;Genetic Algorithm;50;WithPattern;Chebyshev;Never;Yes;587;977;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;34;Genetic Algorithm;51;WithPattern;Manhattan;Never;Yes;793;1105;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;66;Genetic Algorithm;51;WithPattern;Euclidean;Never;Yes;1640;1244;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;69;Genetic Algorithm;51;WithPattern;Octile;Never;Yes;1713;1288;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;31;Genetic Algorithm;51;WithPattern;Chebyshev;Never;Yes;1024;1431;14;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;52;WithPattern;Manhattan;Never;No;8899;846;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;52;WithPattern;Euclidean;Never;No;13104;1131;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;165;Genetic Algorithm;52;WithPattern;Octile;Never;Yes;5314;3229;34;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;149;Genetic Algorithm;52;WithPattern;Chebyshev;Never;Yes;2199;1273;9;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;329;Genetic Algorithm;53;WithPattern;Manhattan;Never;Yes;16785;3346;36;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;53;WithPattern;Euclidean;Never;No;19112;2571;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;294;Genetic Algorithm;53;WithPattern;Octile;Never;Yes;8279;1741;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;53;WithPattern;Chebyshev;Never;No;2632;1142;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;66;Genetic Algorithm;54;WithPattern;Manhattan;Never;Yes;1729;1059;12;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;79;Genetic Algorithm;54;WithPattern;Euclidean;Never;Yes;1881;1043;11;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;104;Genetic Algorithm;54;WithPattern;Octile;Never;Yes;3137;1855;22;
