Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);20;WithPattern;Chebyshev;Never;Yes;247;3684;116;
Best First Search;20;WithPattern;Manhattan;Never;Yes;2;246;116;
Best First Search;20;WithPattern;Euclidean;Never;Yes;1;226;116;
Best First Search;20;WithPattern;Octile;Never;Yes;1;226;116;
Best First Search;20;WithPattern;Chebyshev;Never;Yes;1;226;116;
IDA* (IDA Star);20;WithPattern;Manhattan;Never;Yes;0;0;116;
IDA* (IDA Star);20;WithPattern;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);20;WithPattern;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);20;WithPattern;Chebyshev;Never;No;5001;0;-1;
Dijkstra;20;WithPattern;Manhattan;Never;Yes;662;6296;116;
Dijkstra;20;WithPattern;Euclidean;Never;Yes;666;6296;116;
Dijkstra;20;WithPattern;Octile;Never;Yes;675;6296;116;
Dijkstra;20;WithPattern;Chebyshev;Never;Yes;669;6296;116;
A* (A Star);21;WithPattern;Manhattan;Never;Yes;88;1930;104;
A* (A Star);21;WithPattern;Euclidean;Never;Yes;173;2924;104;
A* (A Star);21;WithPattern;Octile;Never;Yes;148;2726;104;
A* (A Star);21;WithPattern;Chebyshev;Never;Yes;207;3257;104;
Best First Search;21;WithPattern;Manhattan;Never;Yes;2;274;122;
Best First Search;21;WithPattern;Euclidean;Never;Yes;1;189;104;
Best First Search;21;WithPattern;Octile;Never;Yes;1;189;104;
Best First Search;21;WithPattern;Chebyshev;Never;Yes;1;189;104;
IDA* (IDA Star);21;WithPattern;Manhattan;Never;Yes;0;0;111;
IDA* (IDA Star);21;WithPattern;Euclidean;Never;No;5001;0;-1;
IDA* (IDA Star);21;WithPattern;Octile;Never;No;5001;0;-1;
IDA* (IDA Star);21;WithPattern;Chebyshev;Never;No;5001;0;-1;
Dijkstra;21;WithPattern;Manhattan;Never;Yes;661;6104;104;
Dijkstra;21;WithPattern;Euclidean;Never;Yes;663;6104;104;
Dijkstra;21;WithPattern;Octile;Never;Yes;660;6104;104;
Dijkstra;21;WithPattern;Chebyshev;Never;Yes;663;6104;104;
A* (A Star);22;WithPattern;Manhattan;Never;Yes;0;85;19;
A* (A Star);22;WithPattern;Euclidean;Never;Yes;0;113;19;
A* (A Star);22;WithPattern;Octile;Never;Yes;0;92;19;
A* (A Star);22;WithPattern;Chebyshev;Never;Yes;0;140;19;
Best First Search;22;WithPattern;Manhattan;Never;Yes;0;50;19;
Best First Search;22;WithPattern;Euclidean;Never;Yes;0;56;29;
Best First Search;22;WithPattern;Octile;Never;Yes;0;56;29;
Best First Search;22;WithPattern;Chebyshev;Never;Yes;0;43;19;
IDA* (IDA Star);22;WithPattern;Manhattan;Never;Yes;1;0;19;
