Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Best First Search;31;File;Chebyshev;Never;Yes;0;110;23;
Dijkstra;31;File;Manhattan;Never;Yes;1;210;21;
Dijkstra;31;File;Euclidean;Never;Yes;1;210;21;
Dijkstra;31;File;Octile;Never;Yes;0;210;21;
Dijkstra;31;File;Chebyshev;Never;Yes;0;210;21;
A* (A Star);32;File;Manhattan;Never;Yes;0;64;20;
A* (A Star);32;File;Euclidean;Never;Yes;0;92;20;
A* (A Star);32;File;Octile;Never;Yes;0;92;20;
A* (A Star);32;File;Chebyshev;Never;Yes;0;110;20;
Best First Search;32;File;Manhattan;Never;Yes;0;110;20;
Best First Search;32;File;Euclidean;Never;Yes;0;110;20;
Best First Search;32;File;Octile;Never;Yes;0;110;20;
Best First Search;32;File;Chebyshev;Never;Yes;0;110;20;
Dijkstra;32;File;Manhattan;Never;Yes;1;229;20;
Dijkstra;32;File;Euclidean;Never;Yes;2;229;20;
Dijkstra;32;File;Octile;Never;Yes;1;229;20;
Dijkstra;32;File;Chebyshev;Never;Yes;1;229;20;
A* (A Star);33;File;Manhattan;Never;Yes;0;88;19;
A* (A Star);33;File;Euclidean;Never;Yes;0;111;19;
A* (A Star);33;File;Octile;Never;Yes;0;111;19;
A* (A Star);33;File;Chebyshev;Never;Yes;0;130;19;
Best First Search;33;File;Manhattan;Never;Yes;0;130;23;
Best First Search;33;File;Euclidean;Never;Yes;0;130;19;
Best First Search;33;File;Octile;Never;Yes;0;130;19;
Best First Search;33;File;Chebyshev;Never;Yes;0;130;19;
Dijkstra;33;File;Manhattan;Never;Yes;1;273;19;
Dijkstra;33;File;Euclidean;Never;Yes;2;273;19;
Dijkstra;33;File;Octile;Never;Yes;3;273;19;
Dijkstra;33;File;Chebyshev;Never;Yes;2;273;19;
A* (A Star);34;File;Manhattan;Never;Yes;0;87;19;
A* (A Star);34;File;Euclidean;Never;Yes;0;94;19;
A* (A Star);34;File;Octile;Never;Yes;0;94;19;
A* (A Star);34;File;Chebyshev;Never;Yes;0;108;19;
Best First Search;34;File;Manhattan;Never;Yes;0;108;25;
Best First Search;34;File;Euclidean;Never;Yes;0;108;19;
Best First Search;34;File;Octile;Never;Yes;0;108;19;
Best First Search;34;File;Chebyshev;Never;Yes;0;108;19;
Dijkstra;34;File;Manhattan;Never;Yes;1;206;19;
Dijkstra;34;File;Euclidean;Never;Yes;1;206;19;
Dijkstra;34;File;Octile;Never;Yes;1;206;19;
Dijkstra;34;File;Chebyshev;Never;Yes;1;206;19;
A* (A Star);35;File;Manhattan;Never;Yes;0;33;11;
A* (A Star);35;File;Euclidean;Never;Yes;0;44;11;
A* (A Star);35;File;Octile;Never;Yes;0;44;11;
A* (A Star);35;File;Chebyshev;Never;Yes;0;56;11;
Best First Search;35;File;Manhattan;Never;Yes;0;56;13;
Best First Search;35;File;Euclidean;Never;Yes;0;56;11;
Best First Search;35;File;Octile;Never;Yes;0;56;11;
Best First Search;35;File;Chebyshev;Never;Yes;0;56;13;
Dijkstra;35;File;Manhattan;Never;Yes;0;128;11;
Dijkstra;35;File;Euclidean;Never;Yes;0;128;11;
Dijkstra;35;File;Octile;Never;Yes;0;128;11;
Dijkstra;35;File;Chebyshev;Never;Yes;0;128;11;
A* (A Star);36;File;Manhattan;Never;Yes;0;31;8;
A* (A Star);36;File;Euclidean;Never;Yes;0;34;8;
A* (A Star);36;File;Octile;Never;Yes;0;34;8;
A* (A Star);36;File;Chebyshev;Never;Yes;0;37;8;
Best First Search;36;File;Manhattan;Never;Yes;0;37;10;
Best First Search;36;File;Euclidean;Never;Yes;0;37;8;
Best First Search;36;File;Octile;Never;Yes;0;37;8;
Best First Search;36;File;Chebyshev;Never;Yes;0;37;8;
Dijkstra;36;File;Manhattan;Never;Yes;0;107;8;
Dijkstra;36;File;Euclidean;Never;Yes;0;107;8;
Dijkstra;36;File;Octile;Never;Yes;0;107;8;
Dijkstra;36;File;Chebyshev;Never;Yes;0;107;8;
A* (A Star);37;File;Manhattan;Never;Yes;0;21;7;
A* (A Star);37;File;Euclidean;Never;Yes;0;24;7;
A* (A Star);37;File;Octile;Never;Yes;0;24;7;
A* (A Star);37;File;Chebyshev;Never;Yes;0;27;7;
Best First Search;37;File;Manhattan;Never;Yes;0;27;7;
Best First Search;37;File;Euclidean;Never;Yes;0;27;7;
Best First Search;37;File;Octile;Never;Yes;0;27;7;
