Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;315;Genetic Algorithm;20;Random;Chebyshev;Always;Yes;10754;1456;13,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;88;Genetic Algorithm;21;Random;Manhattan;Always;Yes;3273;1271;16,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;96;Genetic Algorithm;21;Random;Euclidean;Always;Yes;4731;2197;17,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;120;Genetic Algorithm;21;Random;Octile;Always;Yes;6752;2093;31,0416305603426;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;104;Genetic Algorithm;21;Random;Chebyshev;Always;Yes;3638;1242;13,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;177;Genetic Algorithm;22;Random;Manhattan;Always;Yes;9338;2038;19,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;66;Genetic Algorithm;22;Random;Euclidean;Always;Yes;2749;1420;21,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;112;Genetic Algorithm;22;Random;Octile;Always;Yes;4646;1474;21,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;161;Genetic Algorithm;22;Random;Chebyshev;Always;Yes;8191;1601;15,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;125;Genetic Algorithm;23;Random;Manhattan;Always;Yes;4728;1402;10,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;206;Genetic Algorithm;23;Random;Euclidean;Always;Yes;8493;1753;20,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;151;Genetic Algorithm;23;Random;Octile;Always;Yes;5922;1536;15,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;155;Genetic Algorithm;23;Random;Chebyshev;Always;Yes;5947;1296;21,2132034355964;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;227;Genetic Algorithm;24;Random;Manhattan;Always;Yes;8179;1287;12,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;250;Genetic Algorithm;24;Random;Euclidean;Always;Yes;9008;1572;14,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;256;Genetic Algorithm;24;Random;Octile;Always;Yes;9545;1199;12,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;24;Random;Chebyshev;Always;No;11026;1105;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;152;Genetic Algorithm;25;Random;Manhattan;Always;Yes;5839;1424;16,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;25;Random;Euclidean;Always;No;3648;1144;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;162;Genetic Algorithm;25;Random;Octile;Always;Yes;5570;1192;13,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;25;Random;Chebyshev;Always;No;4483;2051;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;261;Genetic Algorithm;26;Random;Manhattan;Always;Yes;13937;2638;28,0416305603426;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;26;Random;Euclidean;Always;No;6226;1264;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;26;Random;Octile;Always;No;3424;1263;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;26;Random;Chebyshev;Always;No;13672;2641;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;27;Random;Manhattan;Always;No;5232;1227;-1;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;1000;Genetic Algorithm;27;Random;Euclidean;Always;No;14172;1431;-1;
