Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;35;File;Manhattan;Never;Yes;1;196;22;
Dijkstra;35;File;Euclidean;Never;Yes;0;196;22;
Dijkstra;35;File;Octile;Never;Yes;0;196;22;
Dijkstra;35;File;Chebyshev;Never;Yes;1;196;22;
A* (A Star);36;File;Manhattan;Never;Yes;0;153;44;
A* (A Star);36;File;Euclidean;Never;Yes;0;162;44;
A* (A Star);36;File;Octile;Never;Yes;0;162;44;
A* (A Star);36;File;Chebyshev;Never;Yes;0;174;44;
Best First Search;36;File;Manhattan;Never;Yes;0;174;46;
Best First Search;36;File;Euclidean;Never;Yes;0;174;46;
Best First Search;36;File;Octile;Never;Yes;0;174;46;
Best First Search;36;File;Chebyshev;Never;Yes;0;174;44;
Dijkstra;36;File;Manhattan;Never;Yes;1;238;44;
Dijkstra;36;File;Euclidean;Never;Yes;2;238;44;
Dijkstra;36;File;Octile;Never;Yes;1;238;44;
Dijkstra;36;File;Chebyshev;Never;Yes;1;238;44;
A* (A Star);37;File;Manhattan;Never;Yes;0;146;34;
A* (A Star);37;File;Euclidean;Never;Yes;0;186;34;
A* (A Star);37;File;Octile;Never;Yes;0;186;34;
A* (A Star);37;File;Chebyshev;Never;Yes;1;201;34;
Best First Search;37;File;Manhattan;Never;Yes;0;201;42;
Best First Search;37;File;Euclidean;Never;Yes;0;201;38;
Best First Search;37;File;Octile;Never;Yes;0;201;38;
Best First Search;37;File;Chebyshev;Never;Yes;0;201;38;
Dijkstra;37;File;Manhattan;Never;Yes;2;266;34;
