Fitness;Mutation;Crossover;Selection;Generations;Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;69;Genetic Algorithm;24;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;2199;1167;15,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;104;Genetic Algorithm;24;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;4393;1219;14,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;164;Genetic Algorithm;24;WithPattern;Octile;IfAtMostOneObstacle;Yes;4570;1108;10,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;106;Genetic Algorithm;24;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;3922;1208;12,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;21;Genetic Algorithm;25;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;917;1146;17,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;63;Genetic Algorithm;25;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;2844;1221;19,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;46;Genetic Algorithm;25;WithPattern;Octile;IfAtMostOneObstacle;Yes;1677;1407;21,7279220613579;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;83;Genetic Algorithm;25;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;3604;1352;16,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;175;Genetic Algorithm;26;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;6511;1115;11,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;173;Genetic Algorithm;26;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;8258;1514;18,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;211;Genetic Algorithm;26;WithPattern;Octile;IfAtMostOneObstacle;Yes;8435;1228;10,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;175;Genetic Algorithm;26;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;6555;1165;12,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;183;Genetic Algorithm;27;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;7624;1462;17,4852813742386;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;174;Genetic Algorithm;27;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;6919;1533;17,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;160;Genetic Algorithm;27;WithPattern;Octile;IfAtMostOneObstacle;Yes;5368;1018;11,6568542494924;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;155;Genetic Algorithm;27;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;6807;1563;14,2426406871193;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;202;Genetic Algorithm;28;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;17329;2514;28,4558441227157;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;212;Genetic Algorithm;28;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;9803;1487;17,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;230;Genetic Algorithm;28;WithPattern;Octile;IfAtMostOneObstacle;Yes;19296;2872;22,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;143;Genetic Algorithm;28;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;8340;1711;15,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;145;Genetic Algorithm;29;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;9963;2414;21,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;229;Genetic Algorithm;29;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;12059;1968;18,9705627484771;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;148;Genetic Algorithm;29;WithPattern;Octile;IfAtMostOneObstacle;Yes;8208;1723;13,8994949366117;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;240;Genetic Algorithm;29;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;16120;2043;21,7989898732233;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;190;Genetic Algorithm;30;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;9542;1371;18,142135623731;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;170;Genetic Algorithm;30;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;10099;2152;20,5563491861041;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;151;Genetic Algorithm;30;WithPattern;Octile;IfAtMostOneObstacle;Yes;8708;1780;18,3137084989848;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;160;Genetic Algorithm;30;WithPattern;Chebyshev;IfAtMostOneObstacle;Yes;9366;2077;27,3847763108502;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;45;Genetic Algorithm;31;WithPattern;Manhattan;IfAtMostOneObstacle;Yes;4673;3124;31,0416305603426;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;162;Genetic Algorithm;31;WithPattern;Euclidean;IfAtMostOneObstacle;Yes;10678;2040;16,0710678118655;
FitnessHeuristic;MutateEM;CrossoverPBX;SelectionRouletteWheel;188;Genetic Algorithm;31;WithPattern;Octile;IfAtMostOneObstacle;Yes;9827;1600;22,9705627484771;
