Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
A* (A Star);11;File;Chebyshev;IfAtMostOneObstacle;Yes;73;1565;80,6274169979695;
Best First Search;11;File;Manhattan;IfAtMostOneObstacle;Yes;1;1565;97,1959594928932;
Best First Search;11;File;Euclidean;IfAtMostOneObstacle;Yes;1;1565;97,1959594928932;
Best First Search;11;File;Octile;IfAtMostOneObstacle;Yes;1;1565;97,1959594928932;
Best First Search;11;File;Chebyshev;IfAtMostOneObstacle;Yes;1;1565;83,7989898732233;
Dijkstra;11;File;Manhattan;IfAtMostOneObstacle;Yes;1032;6273;80,6274169979695;
Dijkstra;11;File;Euclidean;IfAtMostOneObstacle;Yes;1034;6273;80,6274169979695;
Dijkstra;11;File;Octile;IfAtMostOneObstacle;Yes;1024;6273;80,6274169979695;
Dijkstra;11;File;Chebyshev;IfAtMostOneObstacle;Yes;1059;6273;80,6274169979695;
A* (A Star);12;File;Manhattan;IfAtMostOneObstacle;Yes;2;184;56,4142135623731;
A* (A Star);12;File;Euclidean;IfAtMostOneObstacle;Yes;1;184;56,4142135623731;
A* (A Star);12;File;Octile;IfAtMostOneObstacle;Yes;1;184;56,4142135623731;
A* (A Star);12;File;Chebyshev;IfAtMostOneObstacle;Yes;2;216;56,4142135623731;
Best First Search;12;File;Manhattan;IfAtMostOneObstacle;Yes;1;216;74,6396103067892;
Best First Search;12;File;Euclidean;IfAtMostOneObstacle;Yes;1;216;74,6396103067892;
Best First Search;12;File;Octile;IfAtMostOneObstacle;Yes;1;216;74,6396103067892;
Best First Search;12;File;Chebyshev;IfAtMostOneObstacle;Yes;0;216;56,4142135623731;
Dijkstra;12;File;Manhattan;IfAtMostOneObstacle;Yes;826;5115;56,4142135623731;
Dijkstra;12;File;Euclidean;IfAtMostOneObstacle;Yes;824;5115;56,4142135623731;
Dijkstra;12;File;Octile;IfAtMostOneObstacle;Yes;793;5115;56,4142135623731;
Dijkstra;12;File;Chebyshev;IfAtMostOneObstacle;Yes;799;5115;56,4142135623731;
A* (A Star);13;File;Manhattan;IfAtMostOneObstacle;Yes;0;97;39,5269119345812;
A* (A Star);13;File;Euclidean;IfAtMostOneObstacle;Yes;2;250;39,5269119345812;
A* (A Star);13;File;Octile;IfAtMostOneObstacle;Yes;2;250;39,5269119345812;
A* (A Star);13;File;Chebyshev;IfAtMostOneObstacle;Yes;5;387;39,5269119345812;
Best First Search;13;File;Manhattan;IfAtMostOneObstacle;Yes;0;387;39,5269119345812;
Best First Search;13;File;Euclidean;IfAtMostOneObstacle;Yes;0;387;39,5269119345812;
Best First Search;13;File;Octile;IfAtMostOneObstacle;Yes;0;387;39,5269119345812;
Best First Search;13;File;Chebyshev;IfAtMostOneObstacle;Yes;0;387;42,698484809835;
Dijkstra;13;File;Manhattan;IfAtMostOneObstacle;Yes;166;2412;39,5269119345812;
Dijkstra;13;File;Euclidean;IfAtMostOneObstacle;Yes;165;2412;39,5269119345812;
Dijkstra;13;File;Octile;IfAtMostOneObstacle;Yes;159;2412;39,5269119345812;
Dijkstra;13;File;Chebyshev;IfAtMostOneObstacle;Yes;162;2412;39,5269119345812;
A* (A Star);14;File;Manhattan;IfAtMostOneObstacle;Yes;4;297;83,1126983722081;
A* (A Star);14;File;Euclidean;IfAtMostOneObstacle;Yes;76;1559;83,112698372208;
A* (A Star);14;File;Octile;IfAtMostOneObstacle;Yes;50;1559;83,112698372208;
A* (A Star);14;File;Chebyshev;IfAtMostOneObstacle;Yes;89;1750;83,112698372208;
Best First Search;14;File;Manhattan;IfAtMostOneObstacle;Yes;3;1750;122,651803615609;
Best First Search;14;File;Euclidean;IfAtMostOneObstacle;Yes;3;1750;109,237590053236;
Best First Search;14;File;Octile;IfAtMostOneObstacle;Yes;3;1750;109,237590053236;
Best First Search;14;File;Chebyshev;IfAtMostOneObstacle;Yes;2;1750;89,4558441227157;
Dijkstra;14;File;Manhattan;IfAtMostOneObstacle;Yes;714;5093;83,112698372208;
Dijkstra;14;File;Euclidean;IfAtMostOneObstacle;Yes;702;5093;83,112698372208;
Dijkstra;14;File;Octile;IfAtMostOneObstacle;Yes;725;5093;83,112698372208;
Dijkstra;14;File;Chebyshev;IfAtMostOneObstacle;Yes;737;5093;83,112698372208;
A* (A Star);15;File;Manhattan;IfAtMostOneObstacle;Yes;0;65;25,9705627484771;
A* (A Star);15;File;Euclidean;IfAtMostOneObstacle;Yes;0;125;25,9705627484771;
A* (A Star);15;File;Octile;IfAtMostOneObstacle;Yes;0;125;25,9705627484771;
A* (A Star);15;File;Chebyshev;IfAtMostOneObstacle;Yes;1;197;25,9705627484771;
