Alg;Map;MapType;Heuristic;Diagonal;Solution;Time;MaxNodes;PathLength;
Dijkstra;8;Random;Chebyshev;OnlyWhenNoObstacles;Yes;247;3168;72,8700576850888;
A* (A Star);9;Random;Manhattan;OnlyWhenNoObstacles;Yes;33;1051;96,5269119345811;
A* (A Star);9;Random;Euclidean;OnlyWhenNoObstacles;Yes;40;1219;92,7695526217004;
A* (A Star);9;Random;Octile;OnlyWhenNoObstacles;Yes;26;963;92,7695526217004;
A* (A Star);9;Random;Chebyshev;OnlyWhenNoObstacles;Yes;70;1627;92,7695526217004;
Best First Search;9;Random;Manhattan;OnlyWhenNoObstacles;Yes;5;397;127,254833995939;
Best First Search;9;Random;Euclidean;OnlyWhenNoObstacles;Yes;2;288;100,284271247462;
Best First Search;9;Random;Octile;OnlyWhenNoObstacles;Yes;2;296;102,526911934581;
Best First Search;9;Random;Chebyshev;OnlyWhenNoObstacles;Yes;1;236;103,698484809835;
IDA* (IDA Star);9;Random;Manhattan;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);9;Random;Euclidean;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);9;Random;Octile;OnlyWhenNoObstacles;No;5001;0;-1;
IDA* (IDA Star);9;Random;Chebyshev;OnlyWhenNoObstacles;No;5001;0;-1;
Dijkstra;9;Random;Manhattan;OnlyWhenNoObstacles;Yes;576;4911;92,7695526217004;
Dijkstra;9;Random;Euclidean;OnlyWhenNoObstacles;Yes;588;4911;92,7695526217004;
Dijkstra;9;Random;Octile;OnlyWhenNoObstacles;Yes;584;4911;92,7695526217004;
Dijkstra;9;Random;Chebyshev;OnlyWhenNoObstacles;Yes;587;4911;92,7695526217004;
A* (A Star);10;Random;Manhattan;OnlyWhenNoObstacles;Yes;16;660;124,597979746447;
A* (A Star);10;Random;Euclidean;OnlyWhenNoObstacles;Yes;124;2202;119,426406871193;
A* (A Star);10;Random;Octile;OnlyWhenNoObstacles;Yes;77;1706;119,426406871193;
A* (A Star);10;Random;Chebyshev;OnlyWhenNoObstacles;Yes;189;2736;119,426406871193;
Best First Search;10;Random;Manhattan;OnlyWhenNoObstacles;Yes;2;284;129,911688245431;
Best First Search;10;Random;Euclidean;OnlyWhenNoObstacles;Yes;2;277;130,497474683058;
Best First Search;10;Random;Octile;OnlyWhenNoObstacles;Yes;3;310;136,497474683058;
Best First Search;10;Random;Chebyshev;OnlyWhenNoObstacles;Yes;3;331;146,112698372208;
